ID,Product_Name,Brand,Category,Price_USD,Rating,Number_of_Reviews,Brand_encoded,Category_encoded,Price_USD_scaled,Rating_scaled
12278,Super Mascara,Huda Beauty,Cleanser,114.31,1.7,6063,15,4,0.8459036527196208,-1.1150152759807885
12279,Magic CC Cream,Drunk Elephant,Setting Spray,43.76,1.7,9655,9,23,-0.900312735703226,-1.1150152759807885
12280,Perfect Bronzer,Kiehl’s,Highlighter,141.08,1.7,8417,20,13,1.5085005728908414,-1.1150152759807885
12281,Divine Cleanser,Kylie Cosmetics,Moisturizer,110.41,1.7,8700,21,19,0.7493729097734958,-1.1150152759807885
12282,Magic BB Cream,Kiehl’s,Lip Liner,71.92,1.7,3949,20,15,-0.2033112686871046,-1.1150152759807885
12283,Divine Lip Liner,Natasha Denona,Contour,45.91,1.7,742,27,6,-0.847097069720106,-1.1150152759807885
12284,Magic Face Oil,Juvia’s Place,Lip Liner,147.69,1.7,6041,18,15,1.6721078064482473,-1.1150152759807885
12285,Perfect Contour,Bourjois,Moisturizer,120.61,1.7,3093,4,19,1.0018379297864375,-1.1150152759807885
12286,Perfect Face Mask,Shiseido,Face Mask,36.96,1.7,7076,33,10,-1.0686227490451872,-1.1150152759807885
12287,Ultra BB Cream,Anastasia Beverly Hills,Face Oil,129.42,1.7,2107,0,11,1.2198984029544782,-1.1150152759807885
12288,Magic BB Cream,Laura Mercier,Concealer,99.32,1.7,341,22,5,0.47487907919079736,-1.1150152759807885
12289,Super Face Mask,Kiehl’s,Eye Shadow,48.05,1.7,6772,20,8,-0.7941289184624888,-1.1150152759807885
12290,Super Makeup Remover,Bourjois,Moisturizer,26.78,1.7,9474,4,19,-1.320592739607123,-1.1150152759807885
12291,Magic Lip Liner,Laura Mercier,CC Cream,40.45,1.7,5677,22,3,-0.9822401098446806,-1.1150152759807885
12292,Ultra CC Cream,IT Cosmetics,Moisturizer,145.59,1.7,5162,16,19,1.6201297140926418,-1.1150152759807885
12293,Super Cleanser,Tatcha,Cleanser,114.85,1.7,8564,36,4,0.8592694478967763,-1.1150152759807885
12294,Super Lipstick,NARS,Concealer,13.17,1.7,2523,26,5,-1.6574602810165482,-1.1150152759807885
12295,Super Primer,Hourglass,Primer,96.82,1.7,822,14,21,0.41300039781507636,-1.1150152759807885
12296,Perfect Highlighter,Make Up For Ever,BB Cream,137.04,1.7,2132,23,0,1.4085046237876757,-1.1150152759807885
12297,Ultra Cleanser,Drunk Elephant,Concealer,74.77,1.7,8413,9,5,-0.1327695719187828,-1.1150152759807885
12298,Super Blush,Yves Saint Laurent,Foundation,124.3,1.7,3630,39,12,1.0931708634970017,-1.1150152759807885
12299,Magic Lip Liner,Bobby Brown,Bronzer,58.29,1.7,1823,3,2,-0.5406738395475356,-1.1150152759807885
12300,Super Serum,Shiseido,Mascara,55.64,1.7,1291,33,18,-0.6062652418057998,-1.1150152759807885
12301,Divine CC Cream,Fenty Beauty,Foundation,138.28,1.7,2751,12,12,1.4391964497500336,-1.1150152759807885
12302,Ultra Powder,Charlotte Tilbury,Eyeliner,26.48,1.7,3129,5,9,-1.3280181813722094,-1.1150152759807885
12303,Super Eyeliner,Shiseido,Lip Gloss,77.58,1.7,9158,33,14,-0.06321793405247234,-1.1150152759807885
12304,Ultra Serum,Anastasia Beverly Hills,BB Cream,114.62,1.7,9408,0,0,0.8535766092102102,-1.1150152759807885
12305,Magic Exfoliator,Perricone MD,Exfoliator,81.05,1.7,1821,30,7,0.02266967569702838,-1.1150152759807885
12306,Divine Lipstick,Charlotte Tilbury,Exfoliator,128.41,1.7,1506,5,7,1.194899415678687,-1.1150152759807885
12307,Perfect Powder,Yves Saint Laurent,Face Oil,70.3,1.7,6909,39,11,-0.2434086542185719,-1.1150152759807885
12308,Ultra Face Mask,Bite Beauty,Face Oil,111.41,1.7,2538,2,11,0.7741243823237842,-1.1150152759807885
12309,Perfect Cleanser,Kiehl’s,Blush,108.95,1.7,847,20,1,0.7132357598500749,-1.1150152759807885
12310,Ultra Makeup Remover,Tatcha,Eye Shadow,140.08,1.7,1780,36,8,1.483749100340553,-1.1150152759807885
12311,Ultra Powder,Sisley,Exfoliator,28.68,1.7,313,34,7,-1.273564941761575,-1.1150152759807885
12312,Super Eyeliner,Patrick Ta,Face Mask,129.74,1.7,2751,29,10,1.227818874170571,-1.1150152759807885
12313,Divine Serum,Anastasia Beverly Hills,CC Cream,135.29,1.7,7873,0,3,1.365189546824671,-1.1150152759807885
12314,Super CC Cream,Kiehl’s,Highlighter,142.65,1.7,5608,20,13,1.547360384794794,-1.1150152759807885
12315,Magic Mascara,Sisley,Foundation,115.26,1.7,768,34,12,0.8694175516423948,-1.1150152759807885
12316,Super Lip Liner,Huda Beauty,Primer,97.75,1.7,2661,15,21,0.43601926728684476,-1.1150152759807885
12317,Magic Setting Spray,E.l.f.,Contour,84.42,1.7,6158,10,6,0.1060821381915004,-1.1150152759807885
12318,Magic Highlighter,ColourPop,Contour,64.71,1.7,8423,7,6,-0.38176938577468417,-1.1150152759807885
12319,Divine Concealer,Perricone MD,CC Cream,123.8,1.7,6126,30,3,1.0807951272218574,-1.1150152759807885
12320,Ultra Mascara,Anastasia Beverly Hills,Blush,13.03,1.7,4344,0,1,-1.6609254871735886,-1.1150152759807885
12321,Perfect Setting Spray,Make Up For Ever,Bronzer,105.62,1.7,1773,23,2,0.6308133562576146,-1.1150152759807885
12322,Super Powder,Morphe,Setting Spray,44.08,1.7,9551,25,23,-0.8923922644871337,-1.1150152759807885
12323,Divine Makeup Remover,Drunk Elephant,Lip Gloss,125.06,1.7,5419,9,14,1.111981982635221,-1.1150152759807885
12324,Divine Eyeliner,Huda Beauty,Lip Liner,82.19,1.7,8550,15,15,0.05088635440435717,-1.1150152759807885
12325,Magic Concealer,RMS Beauty,Serum,30.29,1.7,8531,31,22,-1.2337150709556108,-1.1150152759807885
12326,Divine Lip Gloss,Rare Beauty,Serum,51.45,1.7,4959,32,22,-0.7099739117915081,-1.1150152759807885
12327,Super Setting Spray,Patrick Ta,Highlighter,52.88,1.7,9275,29,13,-0.6745793060445957,-1.1150152759807885
12328,Ultra Face Oil,Glossier,Primer,33.03,1.7,1932,13,21,-1.1658960361678206,-1.1150152759807885
12329,Super Eyeliner,Drunk Elephant,Serum,78.15,1.7,4522,9,22,-0.04910959469880777,-1.1150152759807885
12330,Divine BB Cream,Too Faced,Eye Shadow,33.61,1.7,5006,37,8,-1.1515401820886533,-1.1150152759807885
12331,Divine Highlighter,E.l.f.,Face Oil,95.07,1.7,8942,10,11,0.3696853208520717,-1.1150152759807885
12332,Ultra Moisturizer,Morphe,Foundation,72.91,1.7,6993,25,12,-0.1788073108623192,-1.1150152759807885
12333,Super Lip Liner,Shiseido,Mascara,42.34,1.7,1926,33,18,-0.9354598267246355,-1.1150152759807885
12334,Super Powder,Clinique,Face Mask,31.09,1.7,2651,6,10,-1.2139138929153799,-1.1150152759807885
12335,Ultra Lip Liner,Yves Saint Laurent,Mascara,73.48,1.7,9326,39,18,-0.16469897150865465,-1.1150152759807885
12336,Super Foundation,Bourjois,Highlighter,79.26,1.7,4065,4,13,-0.02163546016798766,-1.1150152759807885
12337,Divine Serum,Milk Makeup,Exfoliator,17.81,1.7,4815,24,7,-1.54261344838321,-1.1150152759807885
12338,Ultra Setting Spray,Danessa Myricks,Contour,43.73,1.7,5225,8,6,-0.9010552798797348,-1.1150152759807885
12339,Perfect CC Cream,Bobby Brown,Lip Liner,17.37,1.7,1609,3,15,-1.5535040963053368,-1.1150152759807885
12340,Super Foundation,Hourglass,BB Cream,139.87,1.7,6584,14,0,1.4785512911049923,-1.1150152759807885
12341,Perfect Blush,Juvia’s Place,Face Mask,147.59,1.7,3224,18,10,1.6696326591932187,-1.1150152759807885
12342,Perfect Lip Liner,Fenty Beauty,Concealer,118.13,1.7,8243,12,5,0.9404542778617222,-1.1150152759807885
12343,Divine Setting Spray,Juvia’s Place,Highlighter,109.46,1.7,7494,18,13,0.7258590108507218,-1.1150152759807885
12344,Magic Face Mask,Milk Makeup,Highlighter,120.07,1.7,1745,24,13,0.9884721346092816,-1.1150152759807885
12345,Magic Lipstick,Tarte,Eye Shadow,31.1,1.7,7601,35,8,-1.213666378189877,-1.1150152759807885
12346,Ultra Face Oil,Fenty Beauty,CC Cream,131.33,1.7,3680,12,3,1.2671737155255296,-1.1150152759807885
12347,Magic BB Cream,Make Up For Ever,Blush,114.71,1.7,3988,23,1,0.8558042417397359,-1.1150152759807885
12348,Divine Makeup Remover,Clinique,Foundation,13.73,1.7,1774,6,12,-1.6435994563883867,-1.1150152759807885
12349,Perfect Face Mask,Danessa Myricks,Powder,32.44,1.7,2468,8,20,-1.1804994049724908,-1.1150152759807885
12350,Perfect Setting Spray,Fenty Beauty,Serum,64.56,1.7,2891,12,22,-0.3854821066572272,-1.1150152759807885
12351,Magic Powder,NARS,Serum,18.69,1.7,1129,26,22,-1.5208321525389563,-1.1150152759807885
12352,Ultra Cleanser,Sisley,Moisturizer,18.5,1.7,8347,34,19,-1.525534932323511,-1.1150152759807885
12353,Divine Serum,Charlotte Tilbury,CC Cream,69.89,1.7,6147,5,3,-0.2535567579641901,-1.1150152759807885
12354,Perfect Lip Liner,IT Cosmetics,Eye Shadow,128.6,1.7,3144,16,8,1.1996021954632416,-1.1150152759807885
12355,Super Lip Gloss,Danessa Myricks,Blush,60.95,1.7,2816,8,1,-0.4748349225637683,-1.1150152759807885
12356,Super Primer,E.l.f.,Mascara,44.47,1.7,5338,10,18,-0.8827391901925212,-1.1150152759807885
12357,Magic Serum,Rare Beauty,Serum,62.3,1.7,4484,32,22,-0.44142043462087915,-1.1150152759807885
12358,Magic Contour,Becca,Concealer,78.18,1.7,9445,1,5,-0.04836705052229909,-1.1150152759807885
12359,Ultra Moisturizer,Bite Beauty,Face Mask,37.71,1.7,4313,2,10,-1.0500591446324707,-1.1150152759807885
12360,Super Eye Shadow,RMS Beauty,Blush,60.59,1.7,3185,31,1,-0.48374545268187213,-1.1150152759807885
12361,Ultra Concealer,Danessa Myricks,Lip Gloss,25.18,1.7,614,8,14,-1.3601950956875846,-1.1150152759807885
12362,Perfect Highlighter,Tatcha,Moisturizer,130.05,1.7,1656,36,19,1.2354918306611604,-1.1150152759807885
12363,Super Serum,Make Up For Ever,Mascara,39.16,1.7,1567,23,18,-1.0141695094345526,-1.1150152759807885
12364,Divine Blush,Yves Saint Laurent,Contour,26.06,1.7,5191,39,6,-1.3384137998433305,-1.1150152759807885
12365,Super Cleanser,Glossier,Makeup Remover,98.98,1.7,5006,13,17,0.4664635785236996,-1.1150152759807885
12366,Ultra Moisturizer,KVD Beauty,Foundation,16.1,1.7,6859,19,12,-1.584938466444203,-1.1150152759807885
12367,Perfect Makeup Remover,Too Faced,Serum,86.21,1.7,4765,37,22,0.15038727405651645,-1.1150152759807885
12368,Divine Powder,Perricone MD,Face Oil,94.78,1.7,5533,30,11,0.3625073938124882,-1.1150152759807885
12369,Super Lip Gloss,IT Cosmetics,Bronzer,122.45,1.7,4021,16,2,1.0473806392789684,-1.1150152759807885
12370,Ultra Eyeliner,Hourglass,Concealer,49.87,1.7,1767,14,5,-0.749081238420964,-1.1150152759807885
12371,Perfect Lipstick,Bite Beauty,Highlighter,106.0,1.7,3241,2,13,0.6402189158267241,-1.1150152759807885
12372,Divine Mascara,Tarte,Eyeliner,129.16,1.7,4991,35,9,1.2134630200914034,-1.1150152759807885
12373,Ultra Bronzer,Clinique,Lip Gloss,65.88,1.7,4858,6,14,-0.3528101628908467,-1.1150152759807885
12374,Magic Eyeliner,Kiehl’s,Setting Spray,68.08,1.7,6516,20,23,-0.2983569232802121,-1.1150152759807885
12375,Super Face Mask,Pat McGrath Labs,Bronzer,127.4,1.7,6773,28,2,1.169900428402896,-1.1150152759807885
12376,Perfect Contour,Huda Beauty,Serum,15.24,1.7,8445,15,22,-1.6062247328374513,-1.1150152759807885
12377,Ultra Serum,Drunk Elephant,Highlighter,126.52,1.7,2957,9,13,1.148119132558642,-1.1150152759807885
12378,Perfect BB Cream,NARS,Eyeliner,50.31,1.7,5132,26,9,-0.738190590498837,-1.1150152759807885
12379,Perfect Foundation,Morphe,Lip Gloss,138.54,1.7,858,25,14,1.4456318326131083,-1.1150152759807885
12380,Perfect Face Oil,Milk Makeup,Blush,113.87,1.7,3290,24,1,0.8350130047974939,-1.1150152759807885
12381,Divine Lip Gloss,Urban Decay,BB Cream,117.62,1.7,5269,38,0,0.9278310268610753,-1.1150152759807885
12382,Super Exfoliator,RMS Beauty,Eyeliner,91.91,1.7,2560,31,9,0.29147066759316037,-1.1150152759807885
12383,Divine Highlighter,Tatcha,Serum,148.13,1.7,9570,36,22,1.6829984543703742,-1.1150152759807885
12384,Super Contour,Perricone MD,Powder,80.72,1.7,8029,30,20,0.014501689755433249,-1.1150152759807885
12385,Super Makeup Remover,Becca,Moisturizer,95.94,1.7,3133,1,19,0.39121910197082266,-1.1150152759807885
12386,Super Lip Liner,Too Faced,Concealer,60.28,1.7,7265,37,5,-0.4914184091724616,-1.1150152759807885
12387,Perfect Highlighter,Clinique,Lip Gloss,33.17,1.7,7037,6,14,-1.1624308300107802,-1.1150152759807885
12388,Ultra Concealer,Bourjois,Exfoliator,136.68,1.7,2378,4,7,1.3995940936695723,-1.1150152759807885
12389,Divine Cleanser,Milk Makeup,Concealer,101.17,1.7,1361,24,5,0.5206693034088311,-1.1150152759807885
12390,Super Mascara,KVD Beauty,Mascara,48.78,1.7,6835,19,18,-0.7760603435007782,-1.1150152759807885
12391,Ultra Serum,Farsali,Eyeliner,36.85,1.7,2863,11,9,-1.0713454110257188,-1.1150152759807885
12392,Ultra Contour,Glossier,Mascara,118.85,1.7,6434,13,18,0.9582753380979299,-1.1150152759807885
12393,Magic Face Oil,Juvia’s Place,Mascara,93.78,1.7,2091,18,18,0.33775592126219983,-1.1150152759807885
12394,Ultra Foundation,Tarte,Serum,46.82,1.7,6450,35,22,-0.8245732296993434,-1.1150152759807885
12395,Super Makeup Remover,Rare Beauty,Primer,66.23,1.7,7741,32,21,-0.34414714749824554,-1.1150152759807885
12396,Ultra Setting Spray,Yves Saint Laurent,Concealer,38.43,1.7,4935,39,5,-1.032238084396263,-1.1150152759807885
12397,Divine CC Cream,Milk Makeup,Serum,27.6,1.7,8326,24,22,-1.3002965321158866,-1.1150152759807885
12398,Divine Blush,Sisley,Eye Shadow,33.07,1.7,2847,34,8,-1.164905977265809,-1.1150152759807885
12399,Super Foundation,Drunk Elephant,Exfoliator,96.95,1.7,9239,9,7,0.4162180892466141,-1.1150152759807885
12400,Perfect Face Mask,Shiseido,Lip Liner,70.66,1.7,3753,33,15,-0.2344981241004681,-1.1150152759807885
12401,Super Cleanser,Farsali,Blush,77.43,1.7,2923,11,1,-0.06693065493501539,-1.1150152759807885
12402,Ultra Eye Shadow,Milk Makeup,Concealer,11.86,1.7,417,24,5,-1.689884710057426,-1.1150152759807885
12403,Magic BB Cream,E.l.f.,Concealer,74.65,1.7,8381,10,5,-0.13573974862481716,-1.1150152759807885
12404,Ultra Lip Liner,Urban Decay,Primer,124.84,1.7,9982,38,21,1.1065366586741576,-1.1150152759807885
12405,Magic Concealer,Shiseido,Contour,113.97,1.7,8026,33,6,0.8374881520525226,-1.1150152759807885
12406,Magic Bronzer,Glossier,Lip Liner,115.91,1.7,7692,13,15,0.885506008800082,-1.1150152759807885
12407,Super Cleanser,Urban Decay,Exfoliator,107.34,1.7,9901,38,7,0.6733858890441106,-1.1150152759807885
12408,Perfect Concealer,Perricone MD,Mascara,12.3,1.7,9551,30,18,-1.6789940621352992,-1.1150152759807885
12409,Divine Primer,Sisley,Eye Shadow,55.14,1.7,4079,34,8,-0.618640978080944,-1.1150152759807885
12410,Magic Face Oil,Sisley,Lip Liner,125.72,1.7,860,34,15,1.1283179545184112,-1.1150152759807885
12411,Super Bronzer,Bite Beauty,Lip Gloss,146.82,1.7,9026,2,14,1.6505740253294965,-1.1150152759807885
12412,Magic CC Cream,Bite Beauty,Face Mask,118.35,1.7,6165,2,10,0.9458996018227857,-1.1150152759807885
12413,Perfect Blush,Fenty Beauty,Exfoliator,25.28,1.7,7509,12,7,-1.3577199484325557,-1.1150152759807885
12414,Magic Foundation,Tarte,Eye Shadow,134.24,1.7,4744,35,8,1.3392005006468688,-1.1150152759807885
12415,Perfect Contour,Glossier,Moisturizer,142.31,1.7,1519,13,19,1.5389448841276958,-1.1150152759807885
12416,Divine Foundation,NARS,Highlighter,71.93,1.7,1797,26,13,-0.2030637539616016,-1.1150152759807885
12417,Magic Serum,Bite Beauty,Makeup Remover,99.27,1.7,7304,2,17,0.473641505563283,-1.1150152759807885
12418,Magic Face Oil,IT Cosmetics,Powder,69.14,1.7,1942,16,20,-0.2721203623769064,-1.1150152759807885
12419,Perfect Eyeliner,Danessa Myricks,Makeup Remover,46.94,1.7,5086,8,17,-0.8216030529933089,-1.1150152759807885
12420,Divine Exfoliator,Huda Beauty,Lip Liner,44.92,1.7,8967,15,15,-0.8716010275448914,-1.1150152759807885
12421,Ultra Powder,KVD Beauty,Primer,99.46,1.7,2803,19,21,0.47834428534783774,-1.1150152759807885
12422,Super Highlighter,Pat McGrath Labs,Face Oil,146.67,1.7,610,28,11,1.646861304446953,-1.1150152759807885
12423,Divine Lipstick,Ilia Beauty,Mascara,21.07,1.7,1905,17,18,-1.4619236478692699,-1.1150152759807885
12424,Magic Lip Liner,Tarte,Concealer,138.56,1.7,2936,35,5,1.4461268620641143,-1.1150152759807885
12425,Perfect Makeup Remover,Natasha Denona,Lip Gloss,82.0,1.7,4989,27,14,0.04618357461980243,-1.1150152759807885
12426,Divine CC Cream,RMS Beauty,Powder,100.14,1.7,4840,31,20,0.49517528668203403,-1.1150152759807885
12427,Perfect BB Cream,Farsali,Face Mask,82.53,1.7,9046,11,10,0.05930185507145531,-1.1150152759807885
12428,Super CC Cream,Hourglass,Setting Spray,128.56,1.7,1952,14,23,1.1986121365612303,-1.1150152759807885
12429,Ultra Face Oil,Kiehl’s,BB Cream,64.39,1.7,6296,20,0,-0.3896898569907763,-1.1150152759807885
12430,Super Cleanser,Rare Beauty,CC Cream,127.19,1.7,7825,32,3,1.164702619167335,-1.1150152759807885
12431,Perfect Eyeliner,Huda Beauty,Exfoliator,62.57,1.7,2687,15,7,-0.43473753703230117,-1.1150152759807885
12432,Magic CC Cream,Make Up For Ever,Powder,141.17,1.7,9239,23,20,1.5107282054203668,-1.1150152759807885
12433,Super Exfoliator,Becca,Blush,64.3,1.7,3127,1,1,-0.3919174895203023,-1.1150152759807885
12434,Perfect Contour,Urban Decay,BB Cream,79.49,1.7,1249,38,0,-0.01594262148142158,-1.1150152759807885
12435,Divine BB Cream,Charlotte Tilbury,Highlighter,147.67,1.7,624,5,13,1.6716127769972413,-1.1150152759807885
12436,Super Lip Liner,Kiehl’s,Eyeliner,148.28,1.7,7838,20,9,1.6867111752529176,-1.1150152759807885
12437,Super Highlighter,IT Cosmetics,Lip Gloss,65.63,1.7,68,16,14,-0.3589980310284188,-1.1150152759807885
12438,Magic Foundation,Danessa Myricks,Eyeliner,48.23,1.7,895,8,9,-0.789673653403437,-1.1150152759807885
12439,Perfect Contour,Milk Makeup,Lipstick,10.22,1.7,3579,24,16,-1.730477125039899,-1.1150152759807885
12440,Super Cleanser,Kiehl’s,Serum,96.87,1.7,3076,20,22,0.41423797144259106,-1.1150152759807885
12441,Ultra Blush,RMS Beauty,Lipstick,24.49,1.7,6568,31,16,-1.3772736117472837,-1.1150152759807885
12442,Divine Primer,Tarte,Lipstick,94.41,1.7,9009,35,16,0.35334934896888137,-1.1150152759807885
12443,Divine Exfoliator,IT Cosmetics,Lipstick,66.74,1.7,4744,16,16,-0.33152389649759867,-1.1150152759807885
12444,Perfect Face Oil,Drunk Elephant,Eye Shadow,87.92,1.7,3098,9,8,0.19271229211750981,-1.1150152759807885
12445,Divine Mascara,Huda Beauty,Contour,61.7,1.7,9886,15,6,-0.45627131815105204,-1.1150152759807885
12446,Super Exfoliator,Sisley,Lipstick,131.07,1.7,2939,34,16,1.2607383326624542,-1.1150152759807885
12447,Perfect Moisturizer,Kiehl’s,Exfoliator,136.4,1.7,8629,20,7,1.3926636813554916,-1.1150152759807885
12448,Perfect Bronzer,Tatcha,Primer,46.88,1.7,1037,36,21,-0.8230881413463261,-1.1150152759807885
12449,Super Concealer,Hourglass,Lipstick,117.52,1.7,3027,14,16,0.9253558796060463,-1.1150152759807885
12450,Perfect Exfoliator,Huda Beauty,Lipstick,97.8,1.7,7296,15,16,0.43725684091435907,-1.1150152759807885
12451,Perfect Lip Liner,Milk Makeup,Lipstick,92.21,1.7,4802,24,16,0.29889610935824684,-1.1150152759807885
12452,Ultra CC Cream,Rare Beauty,Lipstick,53.84,1.7,4319,32,16,-0.6508178923963188,-1.1150152759807885
12453,Super Eyeliner,E.l.f.,Blush,30.47,1.7,1776,10,1,-1.229259805896559,-1.1150152759807885
12454,Magic Face Mask,Kylie Cosmetics,Moisturizer,92.29,1.7,5378,21,19,0.30087622716227025,-1.1150152759807885
12455,Perfect Bronzer,Huda Beauty,Powder,100.75,1.7,8207,15,20,0.51027368493771,-1.1150152759807885
12456,Ultra Highlighter,Laura Mercier,BB Cream,36.0,1.7,5963,22,0,-1.092384162693464,-1.1150152759807885
12457,Perfect Blush,E.l.f.,Setting Spray,124.29,1.7,248,10,23,1.092923348771499,-1.1150152759807885
12458,Magic Highlighter,Bourjois,Makeup Remover,134.08,1.7,9614,4,17,1.3352402650388226,-1.1150152759807885
12459,Magic Concealer,Patrick Ta,Foundation,45.23,1.7,1603,29,12,-0.8639280710543021,-1.1150152759807885
12460,Ultra Foundation,Fenty Beauty,Contour,19.83,1.7,371,12,6,-1.4926154738316275,-1.1150152759807885
12461,Super Foundation,Too Faced,Powder,27.13,1.7,9654,37,20,-1.3119297242145223,-1.1150152759807885
12462,Perfect Eye Shadow,Glossier,Highlighter,106.39,1.7,9627,13,13,0.6498719901213366,-1.1150152759807885
12463,Divine Contour,Charlotte Tilbury,Bronzer,75.99,1.7,7765,5,2,-0.10257277540743098,-1.1150152759807885
12464,Divine Mascara,ColourPop,Makeup Remover,141.91,1.7,6809,7,17,1.5290442951075804,-1.1150152759807885
12465,Magic Exfoliator,Pat McGrath Labs,Exfoliator,121.01,1.7,1013,28,7,1.011738518806553,-1.1150152759807885
12466,Magic Eye Shadow,Ilia Beauty,Moisturizer,63.57,1.7,9812,17,19,-0.4099860644820128,-1.1150152759807885
12467,Super Face Oil,KVD Beauty,Cleanser,27.27,1.7,7984,19,4,-1.3084645180574819,-1.1150152759807885
12468,Super Serum,Huda Beauty,Bronzer,30.1,1.7,220,15,2,-1.2384178507401655,-1.1150152759807885
12469,Ultra Eyeliner,Make Up For Ever,Mascara,36.94,1.7,2756,23,18,-1.069117778496193,-1.1150152759807885
12470,Magic Lipstick,Farsali,Cleanser,80.49,1.7,1108,11,4,0.008808851068866818,-1.1150152759807885
12471,Perfect Bronzer,Natasha Denona,Eyeliner,78.6,1.7,6904,27,9,-0.03797143205117827,-1.1150152759807885
12472,Perfect Primer,NARS,Setting Spray,98.52,1.7,945,26,23,0.45507790115056673,-1.1150152759807885
12473,Perfect Moisturizer,Pat McGrath Labs,Face Mask,56.41,1.7,8304,28,10,-0.5872066079420778,-1.1150152759807885
12474,Super Serum,Rare Beauty,Exfoliator,89.75,1.7,8940,32,7,0.23800748688453754,-1.1150152759807885
12475,Magic Blush,KVD Beauty,Blush,76.95,1.7,6643,19,1,-0.07881136175915392,-1.1150152759807885
12476,Magic Blush,Glossier,Blush,73.91,1.7,8815,13,1,-0.15405583831203082,-1.1150152759807885
12477,Divine Lip Gloss,Shiseido,CC Cream,146.28,1.7,4336,33,3,1.6372082301523407,-1.1150152759807885
12478,Ultra Foundation,Charlotte Tilbury,Mascara,60.53,1.7,2463,5,18,-0.4852305410348895,-1.1150152759807885
12479,Divine Blush,Juvia’s Place,Bronzer,23.59,1.7,1482,18,2,-1.399549937042543,-1.1150152759807885
12480,Super Eyeliner,IT Cosmetics,Setting Spray,131.85,1.7,7241,16,23,1.2800444812516791,-1.1150152759807885
