Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin
14693,Kylie Cosmetics,Concealer,Weekly,72.34,2.2,9098,30ml,Oily,Female,Compact,Salicylic Acid,FALSE,USA
14694,Kylie Cosmetics,Moisturizer,Weekly,126.71,2.5,3846,150ml,Normal,Female,Jar,Glycerin,TRUE,Germany
14695,Urban Decay,Lip Liner,Daily,37.72,2.9,6286,250ml,Sensitive,Unisex,Stick,Vitamin C,TRUE,UK
14696,Becca,Powder,Weekly,10.22,4.7,2065,30ml,Dry,Female,Tube,Vitamin C,FALSE,UK
14697,Too Faced,Serum,Occasional,30.15,3.5,2966,30ml,Normal,Female,Compact,Hyaluronic Acid,TRUE,France
14698,Tatcha,Powder,Weekly,114.32,1.7,7983,150ml,Sensitive,Male,Stick,Salicylic Acid,TRUE,Japan
14699,Natasha Denona,Cleanser,Weekly,107.51,1.2,4830,250ml,Sensitive,Female,Bottle,Shea Butter,FALSE,South Korea
14700,IT Cosmetics,Lip Liner,Monthly,29.37,3.0,6315,200ml,Dry,Unisex,Jar,Vitamin C,FALSE,UK
14701,Pat McGrath Labs,Eye Shadow,Weekly,25.91,2.4,457,200ml,Dry,Female,Stick,Aloe Vera,TRUE,USA
14702,Ilia Beauty,CC Cream,Weekly,76.43,1.8,1827,200ml,Combination,Male,Stick,Shea Butter,FALSE,Italy
14703,Tatcha,Cleanser,Weekly,48.56,4.3,6734,250ml,Sensitive,Female,Tube,Retinol,FALSE,USA
14704,Rare Beauty,Lipstick,Occasional,62.01,3.4,7809,50ml,Normal,Female,Jar,Shea Butter,FALSE,France
14705,Bobby Brown,Lip Liner,Daily,139.8,3.4,5771,200ml,Oily,Male,Bottle,Retinol,TRUE,Italy
14706,Danessa Myricks,Blush,Weekly,59.38,1.5,2907,100ml,Dry,Unisex,Jar,Retinol,FALSE,USA
14707,Laura Mercier,Primer,Occasional,19.94,2.5,455,30ml,Dry,Unisex,Stick,Glycerin,FALSE,Germany
14708,Morphe,Moisturizer,Monthly,109.8,2.8,77,150ml,Combination,Female,Compact,Hyaluronic Acid,FALSE,Italy
14709,Glossier,Lipstick,Daily,89.63,2.4,5714,50ml,Oily,Female,Spray,Aloe Vera,TRUE,UK
14710,Glossier,Exfoliator,Daily,132.55,3.5,3042,30ml,Oily,Female,Tube,Glycerin,FALSE,Australia
14711,Make Up For Ever,Powder,Occasional,90.14,1.6,3894,150ml,Oily,Unisex,Spray,Glycerin,FALSE,South Korea
14712,Morphe,BB Cream,Monthly,64.1,1.9,9234,150ml,Oily,Male,Tube,Aloe Vera,TRUE,Germany
14713,RMS Beauty,CC Cream,Monthly,79.05,4.0,4944,200ml,Combination,Female,Bottle,Shea Butter,TRUE,South Korea
14714,ColourPop,Bronzer,Occasional,112.16,4.9,2591,30ml,Sensitive,Male,Bottle,Vitamin C,TRUE,USA
14715,Farsali,Blush,Occasional,102.66,2.9,5016,50ml,Oily,Female,Tube,Retinol,FALSE,UK
14716,Shiseido,Foundation,Occasional,98.25,3.6,2623,150ml,Dry,Male,Spray,Shea Butter,FALSE,USA
14717,Fenty Beauty,Bronzer,Monthly,122.91,3.4,1001,100ml,Sensitive,Unisex,Stick,Retinol,FALSE,Italy
14718,Make Up For Ever,Face Mask,Monthly,133.74,1.2,4114,150ml,Oily,Male,Jar,Retinol,FALSE,UK
14719,Fenty Beauty,Cleanser,Occasional,75.59,2.0,7344,100ml,Combination,Female,Jar,Vitamin C,TRUE,Australia
14720,Juvia’s Place,Powder,Weekly,134.11,1.0,3082,150ml,Sensitive,Unisex,Tube,Retinol,TRUE,Japan
14721,Drunk Elephant,Mascara,Daily,111.13,4.1,8456,200ml,Dry,Female,Spray,Glycerin,FALSE,Australia
14722,Patrick Ta,Exfoliator,Monthly,61.51,2.7,4917,50ml,Sensitive,Unisex,Tube,Shea Butter,TRUE,USA
14723,Hourglass,Foundation,Daily,131.47,2.9,4826,150ml,Sensitive,Unisex,Tube,Retinol,TRUE,Australia
14724,Natasha Denona,Exfoliator,Occasional,21.08,4.6,6042,100ml,Combination,Male,Tube,Salicylic Acid,FALSE,Italy
14725,Fenty Beauty,Eyeliner,Monthly,14.49,3.9,8714,100ml,Combination,Unisex,Jar,Salicylic Acid,FALSE,Germany
14726,NARS,BB Cream,Daily,49.79,4.5,6368,250ml,Sensitive,Unisex,Stick,Glycerin,TRUE,UK
14727,Clinique,Powder,Monthly,15.79,3.3,9025,250ml,Sensitive,Unisex,Tube,Shea Butter,FALSE,Germany
14728,Yves Saint Laurent,Concealer,Weekly,47.49,4.0,6700,200ml,Normal,Unisex,Compact,Vitamin C,TRUE,South Korea
14729,Tarte,Mascara,Weekly,86.77,3.6,9085,30ml,Oily,Male,Stick,Hyaluronic Acid,FALSE,South Korea
14730,Becca,Exfoliator,Daily,76.65,1.8,4589,200ml,Combination,Unisex,Spray,Retinol,TRUE,Japan
14731,Bite Beauty,Highlighter,Monthly,85.66,1.7,9447,200ml,Dry,Female,Jar,Retinol,FALSE,France
14732,Hourglass,Setting Spray,Monthly,143.25,4.1,3380,100ml,Oily,Male,Bottle,Aloe Vera,FALSE,France
14733,Pat McGrath Labs,Lip Liner,Monthly,111.43,3.4,4932,100ml,Combination,Unisex,Tube,Hyaluronic Acid,TRUE,UK
14734,NARS,Mascara,Weekly,148.46,1.7,1409,250ml,Sensitive,Unisex,Tube,Retinol,TRUE,Japan
14735,Rare Beauty,Concealer,Occasional,83.64,3.0,7759,250ml,Sensitive,Unisex,Tube,Vitamin C,FALSE,USA
14736,Becca,CC Cream,Monthly,133.22,4.3,2268,150ml,Dry,Male,Spray,Glycerin,TRUE,UK
14737,Patrick Ta,Makeup Remover,Weekly,138.5,2.1,90,200ml,Oily,Unisex,Bottle,Hyaluronic Acid,TRUE,Italy
14738,Clinique,Moisturizer,Daily,142.92,3.8,5532,100ml,Sensitive,Male,Compact,Retinol,TRUE,Japan
14739,Drunk Elephant,Concealer,Occasional,127.83,2.5,4460,200ml,Sensitive,Male,Stick,Salicylic Acid,TRUE,Italy
14740,Pat McGrath Labs,Mascara,Monthly,16.79,4.8,6559,30ml,Oily,Unisex,Jar,Salicylic Acid,FALSE,USA
14741,Laura Mercier,Concealer,Monthly,109.23,2.0,6572,250ml,Oily,Male,Jar,Hyaluronic Acid,FALSE,USA
14742,Urban Decay,Lip Liner,Monthly,55.8,1.8,2725,50ml,Oily,Female,Stick,Retinol,FALSE,Australia
14743,Perricone MD,Foundation,Daily,38.28,4.9,7152,200ml,Oily,Male,Spray,Vitamin C,TRUE,Japan
14744,Tarte,Serum,Daily,73.69,1.8,4326,100ml,Dry,Unisex,Bottle,Retinol,FALSE,South Korea
14745,ColourPop,Setting Spray,Monthly,86.79,1.1,3005,250ml,Sensitive,Female,Stick,Retinol,FALSE,Japan
14746,Clinique,Highlighter,Monthly,70.38,5.0,3176,250ml,Normal,Male,Compact,Salicylic Acid,TRUE,South Korea
14747,Urban Decay,Lip Gloss,Daily,48.39,2.8,5630,250ml,Normal,Male,Tube,Glycerin,FALSE,South Korea
14748,Make Up For Ever,Highlighter,Weekly,58.21,2.6,2983,100ml,Sensitive,Female,Tube,Shea Butter,TRUE,France
14749,Huda Beauty,Primer,Monthly,10.7,3.8,3987,30ml,Sensitive,Male,Bottle,Aloe Vera,FALSE,Japan
14750,Drunk Elephant,Exfoliator,Monthly,120.43,1.4,350,250ml,Dry,Female,Tube,Vitamin C,FALSE,Australia
14751,Danessa Myricks,Highlighter,Daily,63.49,3.9,7211,200ml,Dry,Male,Bottle,Glycerin,FALSE,USA
14752,Yves Saint Laurent,Powder,Occasional,39.19,4.7,1113,150ml,Sensitive,Female,Spray,Aloe Vera,FALSE,USA
14753,Bobby Brown,Face Mask,Daily,146.92,4.7,3436,200ml,Dry,Female,Bottle,Shea Butter,TRUE,USA
14754,Becca,Lipstick,Occasional,50.12,4.9,1180,150ml,Normal,Female,Stick,Shea Butter,FALSE,Germany
14755,Bite Beauty,Lip Gloss,Weekly,27.74,4.9,5540,50ml,Combination,Unisex,Spray,Shea Butter,TRUE,Australia
14756,Natasha Denona,Face Oil,Daily,94.33,2.6,3849,30ml,Normal,Unisex,Tube,Salicylic Acid,FALSE,South Korea
14757,Rare Beauty,Blush,Daily,139.95,4.7,5384,100ml,Combination,Female,Jar,Salicylic Acid,TRUE,France
14758,Tarte,Face Mask,Weekly,106.61,4.2,6616,250ml,Oily,Unisex,Bottle,Shea Butter,FALSE,Italy
14759,Natasha Denona,Moisturizer,Monthly,134.93,3.0,8266,30ml,Sensitive,Female,Stick,Aloe Vera,TRUE,Australia
14760,E.l.f.,CC Cream,Monthly,33.82,4.5,8277,100ml,Dry,Female,Stick,Salicylic Acid,TRUE,South Korea
14761,E.l.f.,Foundation,Weekly,72.79,1.2,2611,250ml,Oily,Unisex,Spray,Hyaluronic Acid,FALSE,UK
14762,Patrick Ta,Lip Liner,Weekly,131.05,1.7,2983,50ml,Normal,Female,Bottle,Glycerin,TRUE,USA
14763,ColourPop,BB Cream,Weekly,103.77,3.6,4382,50ml,Combination,Male,Bottle,Shea Butter,TRUE,Italy
14764,ColourPop,CC Cream,Daily,59.97,2.2,9858,250ml,Dry,Female,Jar,Retinol,FALSE,Japan
14765,Sisley,Primer,Occasional,68.36,3.1,226,100ml,Oily,Unisex,Jar,Vitamin C,TRUE,Italy
14766,Sisley,Serum,Weekly,33.6,5.0,5707,50ml,Combination,Unisex,Jar,Glycerin,FALSE,France
14767,Morphe,Face Mask,Daily,106.66,3.3,3678,200ml,Sensitive,Male,Jar,Aloe Vera,TRUE,Australia
14768,Ilia Beauty,Serum,Occasional,75.87,1.8,3186,50ml,Oily,Unisex,Spray,Aloe Vera,FALSE,USA
14769,Tatcha,Contour,Monthly,42.99,4.9,1498,200ml,Normal,Unisex,Tube,Glycerin,FALSE,France
14770,Patrick Ta,Highlighter,Occasional,134.1,3.3,1146,200ml,Normal,Male,Stick,Shea Butter,FALSE,France
14771,Yves Saint Laurent,Lip Liner,Monthly,44.73,4.1,9966,100ml,Sensitive,Unisex,Bottle,Salicylic Acid,FALSE,Japan
14772,Rare Beauty,Eye Shadow,Occasional,22.87,2.3,4882,200ml,Normal,Male,Jar,Aloe Vera,TRUE,Australia
14773,Kiehl’s,Lip Liner,Weekly,62.53,2.6,1049,30ml,Sensitive,Unisex,Bottle,Aloe Vera,FALSE,Australia
14774,Urban Decay,Lip Liner,Occasional,82.06,2.6,7042,150ml,Dry,Unisex,Jar,Hyaluronic Acid,TRUE,Japan
14775,E.l.f.,Lipstick,Weekly,21.73,4.2,8381,30ml,Oily,Male,Jar,Aloe Vera,TRUE,France
14776,Tarte,Eyeliner,Daily,131.59,2.8,5308,30ml,Sensitive,Male,Bottle,Glycerin,FALSE,France
14777,Tarte,Makeup Remover,Weekly,60.82,1.3,1879,30ml,Combination,Unisex,Stick,Glycerin,FALSE,USA
14778,Ilia Beauty,Mascara,Daily,77.17,4.9,2261,100ml,Oily,Unisex,Spray,Vitamin C,TRUE,South Korea
14779,Milk Makeup,Moisturizer,Monthly,84.96,1.5,4635,100ml,Combination,Female,Stick,Shea Butter,TRUE,USA
14780,Drunk Elephant,Cleanser,Occasional,67.98,3.1,4076,30ml,Oily,Female,Stick,Hyaluronic Acid,FALSE,UK
14781,Anastasia Beverly Hills,Highlighter,Weekly,122.26,3.3,8247,250ml,Dry,Male,Compact,Hyaluronic Acid,FALSE,France
14782,Ilia Beauty,Mascara,Weekly,110.53,2.8,6045,30ml,Oily,Female,Jar,Retinol,TRUE,Japan
14783,Patrick Ta,Powder,Daily,127.13,3.4,8291,250ml,Combination,Unisex,Spray,Glycerin,FALSE,Japan
14784,Kylie Cosmetics,Cleanser,Monthly,128.67,3.5,559,30ml,Normal,Male,Spray,Glycerin,TRUE,Australia
14785,RMS Beauty,Cleanser,Occasional,103.15,2.1,9149,50ml,Sensitive,Unisex,Spray,Salicylic Acid,TRUE,UK
14786,IT Cosmetics,Lipstick,Occasional,32.49,4.4,3344,50ml,Combination,Unisex,Jar,Hyaluronic Acid,TRUE,USA
14787,Bite Beauty,Makeup Remover,Weekly,88.2,4.3,1673,150ml,Combination,Female,Jar,Aloe Vera,FALSE,South Korea
14788,Juvia’s Place,Lipstick,Monthly,91.06,2.1,1228,30ml,Normal,Unisex,Bottle,Glycerin,FALSE,USA
14789,Perricone MD,Bronzer,Daily,146.41,2.2,7538,250ml,Combination,Unisex,Stick,Glycerin,FALSE,Australia
14790,Danessa Myricks,Highlighter,Daily,149.46,1.6,7548,30ml,Dry,Unisex,Compact,Aloe Vera,FALSE,Australia
14791,RMS Beauty,BB Cream,Occasional,70.03,2.0,5242,150ml,Sensitive,Unisex,Spray,Aloe Vera,TRUE,South Korea
14792,Ilia Beauty,Moisturizer,Weekly,123.91,3.0,7125,150ml,Normal,Female,Stick,Glycerin,FALSE,Germany
14793,Make Up For Ever,Serum,Monthly,141.75,2.0,1455,100ml,Dry,Unisex,Tube,Vitamin C,TRUE,Japan
14794,Huda Beauty,Makeup Remover,Daily,111.37,2.2,5019,200ml,Oily,Unisex,Bottle,Hyaluronic Acid,TRUE,Italy
14795,Danessa Myricks,Exfoliator,Daily,131.61,3.2,9689,100ml,Combination,Female,Spray,Shea Butter,TRUE,USA
14796,NARS,CC Cream,Monthly,147.27,4.6,3273,250ml,Normal,Unisex,Compact,Aloe Vera,FALSE,Japan
14797,Bourjois,CC Cream,Daily,34.38,3.7,1463,50ml,Combination,Male,Jar,Vitamin C,TRUE,Japan
14798,Danessa Myricks,Mascara,Daily,68.81,1.2,4594,100ml,Dry,Male,Compact,Aloe Vera,TRUE,France
14799,Bourjois,Exfoliator,Weekly,93.42,4.0,1352,150ml,Normal,Male,Compact,Shea Butter,TRUE,UK
14800,Laura Mercier,Setting Spray,Weekly,139.55,4.3,325,50ml,Normal,Female,Bottle,Shea Butter,FALSE,France
14801,E.l.f.,Exfoliator,Daily,103.58,2.1,2002,200ml,Oily,Male,Spray,Retinol,FALSE,Germany
14802,Tarte,Bronzer,Daily,109.36,1.7,6012,250ml,Dry,Male,Bottle,Glycerin,FALSE,Japan
14803,Perricone MD,Foundation,Monthly,61.58,3.4,8567,50ml,Dry,Male,Bottle,Salicylic Acid,TRUE,USA
14804,RMS Beauty,Lipstick,Daily,114.34,2.8,2885,30ml,Combination,Unisex,Stick,Shea Butter,TRUE,South Korea
14805,Tatcha,Face Oil,Weekly,15.83,4.0,1193,250ml,Dry,Female,Compact,Salicylic Acid,TRUE,UK
14806,Rare Beauty,Makeup Remover,Occasional,103.24,2.5,3621,150ml,Dry,Female,Spray,Vitamin C,FALSE,South Korea
14807,RMS Beauty,Cleanser,Occasional,16.24,1.1,2545,200ml,Normal,Unisex,Jar,Shea Butter,TRUE,Germany
14808,Bourjois,Mascara,Weekly,137.25,1.0,1493,50ml,Sensitive,Female,Jar,Retinol,FALSE,Japan
14809,Natasha Denona,Exfoliator,Daily,118.61,5.0,5432,30ml,Combination,Male,Spray,Aloe Vera,FALSE,Japan
14810,ColourPop,Face Mask,Occasional,144.51,4.5,3681,50ml,Combination,Unisex,Tube,Shea Butter,TRUE,Italy
14811,Charlotte Tilbury,Makeup Remover,Weekly,111.5,1.3,5361,30ml,Dry,Unisex,Stick,Shea Butter,FALSE,Australia
14812,Rare Beauty,Moisturizer,Weekly,99.89,3.5,547,100ml,Oily,Male,Bottle,Shea Butter,TRUE,France
14813,Sisley,Moisturizer,Occasional,77.73,5.0,9991,250ml,Combination,Female,Stick,Aloe Vera,FALSE,France
14814,Morphe,Setting Spray,Occasional,26.32,4.0,9057,30ml,Sensitive,Female,Jar,Shea Butter,FALSE,Germany
14815,ColourPop,Eyeliner,Monthly,67.15,1.3,1589,30ml,Combination,Unisex,Jar,Aloe Vera,FALSE,France
14816,NARS,Makeup Remover,Occasional,92.43,2.8,5808,150ml,Normal,Unisex,Spray,Hyaluronic Acid,TRUE,UK
14817,Sisley,Eye Shadow,Daily,33.87,3.1,8485,50ml,Normal,Female,Tube,Retinol,FALSE,France
14818,IT Cosmetics,Cleanser,Daily,16.16,1.9,9907,250ml,Sensitive,Female,Tube,Vitamin C,TRUE,UK
14819,Bourjois,Serum,Weekly,138.66,1.5,1790,50ml,Oily,Male,Tube,Glycerin,FALSE,Japan
14820,Tarte,Blush,Daily,43.19,4.6,8550,250ml,Oily,Female,Compact,Hyaluronic Acid,FALSE,UK
14821,NARS,BB Cream,Occasional,14.68,3.4,7163,100ml,Sensitive,Female,Stick,Vitamin C,FALSE,Australia
14822,E.l.f.,Lip Liner,Weekly,53.34,1.6,968,250ml,Sensitive,Unisex,Spray,Salicylic Acid,FALSE,Japan
14823,Glossier,CC Cream,Occasional,139.54,1.0,5404,30ml,Oily,Unisex,Stick,Shea Butter,TRUE,France
14824,Farsali,Exfoliator,Occasional,10.67,3.6,9636,100ml,Dry,Female,Spray,Vitamin C,FALSE,Australia
14825,RMS Beauty,Powder,Occasional,20.29,5.0,9026,30ml,Combination,Female,Jar,Salicylic Acid,FALSE,Australia
14826,Farsali,Face Mask,Weekly,26.99,2.3,4601,250ml,Sensitive,Male,Tube,Vitamin C,FALSE,Japan
14827,Urban Decay,Face Oil,Monthly,75.79,2.5,8254,50ml,Combination,Male,Spray,Glycerin,FALSE,Italy
14828,Farsali,Primer,Daily,101.66,2.2,4110,50ml,Dry,Unisex,Spray,Aloe Vera,TRUE,Italy
14829,Kylie Cosmetics,Setting Spray,Weekly,98.8,3.7,267,150ml,Dry,Male,Compact,Aloe Vera,TRUE,Australia
14830,Becca,Moisturizer,Weekly,71.89,3.3,8479,200ml,Sensitive,Female,Jar,Aloe Vera,FALSE,Germany
14831,RMS Beauty,Bronzer,Monthly,29.0,1.3,574,200ml,Sensitive,Unisex,Jar,Hyaluronic Acid,FALSE,Germany
14832,Becca,BB Cream,Occasional,106.17,2.8,1749,250ml,Sensitive,Female,Jar,Vitamin C,TRUE,France
14833,Pat McGrath Labs,Lip Gloss,Occasional,27.28,1.0,3102,200ml,Combination,Male,Compact,Glycerin,FALSE,UK
14834,Shiseido,Bronzer,Occasional,66.99,3.3,9814,150ml,Normal,Male,Jar,Vitamin C,TRUE,Italy
14835,Hourglass,Foundation,Occasional,94.95,4.8,5911,30ml,Oily,Female,Stick,Shea Butter,TRUE,Australia
14836,Tatcha,BB Cream,Weekly,91.9,4.1,1822,150ml,Sensitive,Female,Jar,Hyaluronic Acid,TRUE,UK
14837,Rare Beauty,Mascara,Daily,70.91,1.6,88,200ml,Dry,Female,Bottle,Salicylic Acid,FALSE,UK
14838,Kiehl’s,Lipstick,Monthly,80.06,2.7,6748,250ml,Combination,Female,Compact,Vitamin C,TRUE,France
14839,Pat McGrath Labs,Blush,Weekly,81.1,4.2,7513,100ml,Normal,Female,Jar,Vitamin C,TRUE,Japan
14840,Rare Beauty,Exfoliator,Occasional,71.21,1.9,7012,200ml,Sensitive,Male,Stick,Shea Butter,FALSE,South Korea
14841,Huda Beauty,Foundation,Monthly,127.0,1.2,847,50ml,Sensitive,Unisex,Bottle,Glycerin,FALSE,USA
14842,Shiseido,Powder,Weekly,142.03,1.2,9158,250ml,Oily,Unisex,Jar,Hyaluronic Acid,FALSE,Germany
14843,Pat McGrath Labs,Makeup Remover,Weekly,129.2,5.0,2940,150ml,Combination,Male,Jar,Salicylic Acid,FALSE,UK
14844,Charlotte Tilbury,Cleanser,Daily,117.84,3.8,3050,150ml,Oily,Unisex,Tube,Glycerin,TRUE,UK
14845,Shiseido,Lipstick,Monthly,24.03,1.9,7994,50ml,Combination,Male,Stick,Salicylic Acid,TRUE,UK
14846,Becca,Exfoliator,Daily,104.96,4.7,9260,50ml,Sensitive,Unisex,Bottle,Aloe Vera,TRUE,France
14847,Drunk Elephant,Setting Spray,Daily,42.71,4.0,412,250ml,Combination,Male,Stick,Glycerin,FALSE,France
14848,ColourPop,Powder,Occasional,71.02,1.6,7415,50ml,Oily,Unisex,Compact,Retinol,FALSE,Germany
14849,Sisley,Contour,Monthly,126.91,4.7,4072,30ml,Oily,Unisex,Compact,Retinol,TRUE,Japan
14850,KVD Beauty,Foundation,Monthly,108.02,2.3,1360,200ml,Oily,Unisex,Stick,Shea Butter,FALSE,Italy
14851,Make Up For Ever,Primer,Monthly,78.4,4.9,1460,100ml,Combination,Male,Spray,Shea Butter,TRUE,France
14852,Drunk Elephant,Face Oil,Occasional,80.2,1.4,8439,30ml,Oily,Unisex,Jar,Salicylic Acid,FALSE,Germany
14853,Fenty Beauty,Powder,Daily,143.05,4.1,1680,250ml,Sensitive,Male,Jar,Shea Butter,TRUE,Australia
14854,Clinique,Moisturizer,Daily,115.04,4.2,5952,30ml,Dry,Male,Jar,Vitamin C,TRUE,France
14855,Rare Beauty,Highlighter,Weekly,11.29,1.1,3181,150ml,Combination,Unisex,Bottle,Vitamin C,TRUE,South Korea
14856,Anastasia Beverly Hills,Face Mask,Occasional,120.59,3.8,4451,150ml,Combination,Unisex,Jar,Glycerin,FALSE,Italy
14857,Charlotte Tilbury,Bronzer,Daily,29.58,1.7,8649,250ml,Dry,Unisex,Spray,Shea Butter,TRUE,France
14858,Bourjois,Setting Spray,Monthly,26.23,4.4,6757,100ml,Combination,Unisex,Jar,Salicylic Acid,FALSE,Italy
14859,Kiehl’s,Face Mask,Daily,148.61,3.9,7826,150ml,Combination,Unisex,Jar,Hyaluronic Acid,TRUE,Italy
14860,Glossier,CC Cream,Occasional,102.13,4.9,4426,30ml,Normal,Male,Bottle,Retinol,TRUE,Italy
14861,Fenty Beauty,Face Mask,Daily,18.49,3.5,9178,150ml,Dry,Unisex,Compact,Aloe Vera,TRUE,Japan
14862,Bourjois,BB Cream,Daily,106.89,4.6,8817,30ml,Oily,Male,Spray,Hyaluronic Acid,FALSE,Germany
14863,E.l.f.,Concealer,Weekly,105.88,1.2,6635,250ml,Oily,Female,Stick,Vitamin C,FALSE,UK
14864,KVD Beauty,CC Cream,Monthly,114.04,3.4,4144,150ml,Dry,Female,Spray,Retinol,FALSE,South Korea
14865,Tarte,Lip Liner,Weekly,89.6,1.6,7502,30ml,Sensitive,Unisex,Spray,Salicylic Acid,FALSE,USA
14866,RMS Beauty,Makeup Remover,Monthly,87.71,4.4,52,150ml,Dry,Unisex,Tube,Vitamin C,TRUE,South Korea
14867,Charlotte Tilbury,Primer,Weekly,13.63,4.3,8965,30ml,Oily,Male,Bottle,Glycerin,TRUE,South Korea
14868,Laura Mercier,Mascara,Weekly,114.4,2.3,2209,250ml,Oily,Female,Bottle,Aloe Vera,TRUE,France
14869,Kylie Cosmetics,Bronzer,Daily,102.24,2.7,923,100ml,Oily,Female,Compact,Hyaluronic Acid,FALSE,UK
14870,Anastasia Beverly Hills,Concealer,Weekly,26.78,3.4,920,200ml,Oily,Female,Bottle,Glycerin,TRUE,Japan
14871,Laura Mercier,Mascara,Monthly,41.28,4.4,967,150ml,Sensitive,Unisex,Bottle,Salicylic Acid,FALSE,USA
14872,Too Faced,Makeup Remover,Weekly,134.66,3.5,9550,250ml,Oily,Female,Bottle,Shea Butter,FALSE,Japan
14873,Patrick Ta,Exfoliator,Daily,124.26,3.7,153,50ml,Normal,Unisex,Spray,Vitamin C,FALSE,Germany
14874,Tarte,Eye Shadow,Weekly,144.94,3.5,857,50ml,Dry,Male,Stick,Shea Butter,TRUE,South Korea
14875,Bobby Brown,BB Cream,Daily,73.65,4.2,608,150ml,Dry,Female,Bottle,Retinol,FALSE,France
14876,E.l.f.,Contour,Daily,85.36,1.0,145,100ml,Normal,Female,Stick,Glycerin,FALSE,Italy
14877,ColourPop,Moisturizer,Occasional,74.44,4.5,3319,30ml,Oily,Female,Tube,Hyaluronic Acid,FALSE,Germany
14878,Tatcha,Exfoliator,Occasional,79.87,1.9,4955,200ml,Combination,Unisex,Bottle,Retinol,FALSE,UK
14879,Perricone MD,Face Oil,Occasional,118.64,2.1,6052,100ml,Dry,Male,Compact,Glycerin,TRUE,South Korea
14880,Laura Mercier,Moisturizer,Occasional,11.63,2.2,1767,150ml,Dry,Male,Stick,Retinol,TRUE,South Korea
14881,Hourglass,Eyeliner,Monthly,43.85,1.8,7633,100ml,Sensitive,Unisex,Stick,Shea Butter,TRUE,Australia
14882,Kylie Cosmetics,Powder,Monthly,120.08,3.0,8466,100ml,Combination,Male,Compact,Glycerin,FALSE,France
14883,Drunk Elephant,Foundation,Monthly,20.18,4.5,7542,100ml,Dry,Unisex,Spray,Aloe Vera,TRUE,UK
14884,Clinique,Lip Gloss,Daily,24.18,3.1,5556,200ml,Dry,Male,Jar,Retinol,FALSE,South Korea
14885,Tarte,Serum,Daily,144.29,4.4,9424,50ml,Combination,Unisex,Compact,Hyaluronic Acid,FALSE,USA
14886,Juvia’s Place,Eyeliner,Daily,41.92,3.7,7498,200ml,Combination,Unisex,Spray,Shea Butter,FALSE,South Korea
14887,Clinique,Moisturizer,Occasional,60.86,3.7,7043,30ml,Sensitive,Unisex,Stick,Hyaluronic Acid,FALSE,Italy
14888,Yves Saint Laurent,Face Oil,Monthly,116.53,1.3,2793,30ml,Oily,Unisex,Jar,Aloe Vera,FALSE,Australia
14889,Tarte,Lip Liner,Weekly,80.21,4.0,1949,50ml,Combination,Unisex,Compact,Hyaluronic Acid,TRUE,South Korea
14890,Shiseido,Blush,Weekly,124.91,3.5,6810,250ml,Combination,Male,Spray,Glycerin,TRUE,Australia
14891,Glossier,Concealer,Daily,75.8,4.8,7685,200ml,Sensitive,Male,Stick,Retinol,FALSE,Japan
14892,Tarte,Lip Gloss,Occasional,17.22,4.3,1827,100ml,Combination,Female,Stick,Glycerin,TRUE,Germany
14893,E.l.f.,BB Cream,Daily,35.66,4.5,7049,200ml,Sensitive,Female,Jar,Retinol,TRUE,Italy
14894,NARS,BB Cream,Daily,106.79,4.6,283,100ml,Oily,Male,Spray,Vitamin C,FALSE,Australia
14895,Clinique,Foundation,Occasional,140.31,1.4,6991,200ml,Dry,Unisex,Stick,Retinol,FALSE,Japan
14896,Yves Saint Laurent,Primer,Occasional,125.05,4.8,9718,100ml,Combination,Unisex,Spray,Glycerin,FALSE,USA
14897,Farsali,Lipstick,Occasional,126.83,2.2,5657,30ml,Normal,Male,Stick,Glycerin,FALSE,Germany
14898,Charlotte Tilbury,CC Cream,Weekly,29.47,3.4,4304,100ml,Dry,Male,Jar,Retinol,FALSE,France
14899,Clinique,Eye Shadow,Monthly,73.27,1.2,310,100ml,Oily,Unisex,Jar,Shea Butter,FALSE,France
14900,Sisley,Makeup Remover,Monthly,55.98,1.8,5249,150ml,Sensitive,Unisex,Jar,Shea Butter,TRUE,USA
14901,Make Up For Ever,Lip Gloss,Occasional,142.63,4.1,9204,100ml,Normal,Female,Tube,Hyaluronic Acid,TRUE,Germany
14902,KVD Beauty,Highlighter,Occasional,84.47,1.1,1981,250ml,Sensitive,Male,Compact,Shea Butter,FALSE,Italy
14903,Farsali,Powder,Occasional,57.87,2.0,74,50ml,Normal,Female,Compact,Salicylic Acid,TRUE,France
14904,Rare Beauty,Powder,Monthly,15.28,3.9,3049,30ml,Dry,Female,Spray,Salicylic Acid,FALSE,Germany
14905,Anastasia Beverly Hills,CC Cream,Weekly,117.21,3.8,8669,30ml,Sensitive,Unisex,Spray,Aloe Vera,FALSE,UK
14906,Juvia’s Place,Face Mask,Occasional,34.35,3.0,6625,100ml,Sensitive,Unisex,Spray,Hyaluronic Acid,TRUE,Australia
14907,Morphe,CC Cream,Daily,139.03,1.7,2615,30ml,Oily,Unisex,Bottle,Shea Butter,TRUE,France
14908,Tarte,Exfoliator,Monthly,36.81,2.8,2727,100ml,Dry,Male,Jar,Aloe Vera,TRUE,Italy
