Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin,ID
Magic Moisturizer,Danessa Myricks,Moisturizer,Daily,106.82,2.0,5041,200ml,Dry,Unisex,Bottle,Salicylic Acid,FALSE,South Korea,3574
Perfect Blush,Patrick Ta,Blush,Daily,32.09,1.0,2423,100ml,Sensitive,Male,Spray,Retinol,FALSE,Japan,3575
Ultra Foundation,Ilia Beauty,Foundation,Occasional,106.81,3.3,6391,150ml,Sensitive,Female,Tube,Hyaluronic Acid,FALSE,South Korea,3576
Magic Concealer,Tatcha,Concealer,Weekly,15.83,4.0,1193,250ml,Dry,Female,Compact,Salicylic Acid,TRUE,UK,3577
Divine Mascara,IT Cosmetics,Mascara,Occasional,22.11,2.5,2199,250ml,Normal,Unisex,Stick,Glycerin,TRUE,Japan,3578
Ultra Makeup Remover,Bite Beauty,Makeup Remover,Weekly,66.28,4.8,7374,30ml,Sensitive,Unisex,Bottle,Aloe Vera,FALSE,Italy,3579
Divine Blush,Tarte,Blush,Monthly,111.85,1.0,2700,30ml,Normal,Female,Bottle,Glycerin,FALSE,Germany,3580
Perfect Eye Shadow,RMS Beauty,Eye Shadow,Occasional,63.79,2.0,2769,150ml,Sensitive,Male,Jar,Vitamin C,TRUE,USA,3581
Divine Bronzer,Kiehl’s,Bronzer,Daily,58.52,4.0,3600,250ml,Dry,Male,Tube,Vitamin C,FALSE,Italy,3582
Divine Serum,Farsali,Serum,Daily,99.41,4.9,1125,30ml,Dry,Unisex,Tube,Retinol,TRUE,UK,3583
Divine Eye Shadow,NARS,Eye Shadow,Monthly,112.68,4.5,5809,150ml,Normal,Unisex,Spray,Salicylic Acid,TRUE,Germany,3584
Divine Bronzer,Tarte,Bronzer,Daily,145.9,2.7,8357,200ml,Combination,Unisex,Spray,Retinol,FALSE,Australia,3585
Ultra Blush,Bobby Brown,Blush,Occasional,72.83,2.0,7290,200ml,Dry,Unisex,Stick,Salicylic Acid,FALSE,Germany,3586
Divine Foundation,Huda Beauty,Foundation,Monthly,10.7,3.8,3987,30ml,Sensitive,Male,Bottle,Aloe Vera,FALSE,Japan,3587
Super Cleanser,Pat McGrath Labs,Cleanser,Occasional,68.11,2.5,3891,200ml,Oily,Male,Stick,Salicylic Acid,FALSE,Australia,3588
Divine Face Oil,Perricone MD,Face Oil,Occasional,144.41,4.9,4936,200ml,Normal,Female,Tube,Vitamin C,TRUE,France,3589
Divine Primer,Bourjois,Primer,Occasional,138.9,2.8,2055,150ml,Oily,Male,Jar,Glycerin,TRUE,USA,3590
Super Face Mask,Anastasia Beverly Hills,Face Mask,Weekly,145.69,4.7,3264,200ml,Sensitive,Unisex,Spray,Retinol,TRUE,France,3591
Super Blush,Farsali,Blush,Weekly,44.98,4.0,1226,50ml,Oily,Unisex,Stick,Vitamin C,FALSE,Germany,3592
Super CC Cream,ColourPop,CC Cream,Daily,101.67,4.3,1056,200ml,Combination,Male,Tube,Aloe Vera,FALSE,Australia,3593
Ultra Bronzer,Huda Beauty,Bronzer,Occasional,128.96,1.3,5716,30ml,Combination,Male,Compact,Vitamin C,FALSE,Japan,3594
Perfect CC Cream,Hourglass,CC Cream,Occasional,147.69,4.8,2011,250ml,Normal,Female,Compact,Salicylic Acid,TRUE,Japan,3595
Magic CC Cream,Patrick Ta,CC Cream,Weekly,65.09,1.0,7335,30ml,Combination,Female,Bottle,Aloe Vera,FALSE,UK,3596
Magic Lipstick,Clinique,Lipstick,Monthly,75.42,4.0,7507,100ml,Sensitive,Male,Compact,Hyaluronic Acid,TRUE,UK,3597
Magic Powder,Tarte,Powder,Monthly,146.03,4.1,9320,200ml,Sensitive,Unisex,Compact,Hyaluronic Acid,TRUE,France,3598
Perfect Cleanser,NARS,Cleanser,Weekly,39.46,4.0,5031,150ml,Sensitive,Female,Stick,Salicylic Acid,TRUE,Germany,3599
Perfect Lip Gloss,Perricone MD,Lip Gloss,Monthly,55.42,4.1,8359,30ml,Oily,Male,Spray,Glycerin,FALSE,France,3600
Perfect Cleanser,E.l.f.,Cleanser,Daily,52.88,4.5,313,30ml,Normal,Male,Compact,Aloe Vera,FALSE,Japan,3601
Magic Serum,Huda Beauty,Serum,Daily,101.7,2.0,2497,150ml,Normal,Female,Stick,Hyaluronic Acid,TRUE,USA,3602
Divine Serum,Glossier,Serum,Occasional,109.66,4.9,544,200ml,Sensitive,Male,Compact,Aloe Vera,TRUE,UK,3603
Super Mascara,Farsali,Mascara,Daily,89.93,4.0,727,250ml,Oily,Female,Jar,Retinol,TRUE,Australia,3604
Super Eyeliner,Perricone MD,Eyeliner,Daily,61.16,3.4,8147,150ml,Combination,Unisex,Stick,Retinol,TRUE,USA,3605
Divine Serum,Becca,Serum,Occasional,107.11,4.0,4228,100ml,Normal,Male,Spray,Glycerin,TRUE,Australia,3606
Perfect Face Oil,Danessa Myricks,Face Oil,Weekly,76.95,2.4,9792,150ml,Sensitive,Female,Tube,Vitamin C,TRUE,Japan,3607
Ultra Cleanser,IT Cosmetics,Cleanser,Weekly,97.29,3.6,4846,200ml,Normal,Male,Bottle,Salicylic Acid,FALSE,Germany,3608
Ultra Exfoliator,Pat McGrath Labs,Exfoliator,Daily,87.39,3.1,5378,250ml,Oily,Unisex,Jar,Vitamin C,TRUE,Australia,3609
Super Setting Spray,Yves Saint Laurent,Setting Spray,Occasional,17.91,3.0,545,250ml,Combination,Unisex,Compact,Salicylic Acid,TRUE,UK,3610
Super Serum,Shiseido,Serum,Monthly,118.82,4.7,6827,250ml,Combination,Female,Bottle,Shea Butter,FALSE,Japan,3611
Ultra Lip Gloss,Kylie Cosmetics,Lip Gloss,Occasional,135.12,4.0,3561,30ml,Oily,Unisex,Bottle,Vitamin C,FALSE,Italy,3612
Super Lip Liner,IT Cosmetics,Lip Liner,Occasional,148.33,4.8,1096,30ml,Combination,Female,Bottle,Vitamin C,TRUE,South Korea,3613
Divine CC Cream,Tarte,CC Cream,Occasional,13.9,4.9,4969,250ml,Oily,Female,Spray,Salicylic Acid,TRUE,Germany,3614
Magic Highlighter,Patrick Ta,Highlighter,Monthly,55.04,4.9,5010,200ml,Sensitive,Female,Spray,Retinol,TRUE,Japan,3615
Divine Bronzer,Huda Beauty,Bronzer,Occasional,143.01,2.9,6218,50ml,Sensitive,Female,Spray,Glycerin,FALSE,Australia,3616
Magic Makeup Remover,Bobby Brown,Makeup Remover,Daily,50.72,4.2,3024,200ml,Dry,Female,Bottle,Salicylic Acid,TRUE,South Korea,3617
Perfect Highlighter,Pat McGrath Labs,Highlighter,Monthly,95.27,3.9,8528,150ml,Normal,Male,Spray,Salicylic Acid,FALSE,UK,3618
Perfect Eyeliner,Becca,Eyeliner,Monthly,110.42,1.5,7291,50ml,Normal,Unisex,Stick,Retinol,TRUE,Italy,3619
Magic Foundation,Becca,Foundation,Occasional,81.01,4.7,7307,250ml,Dry,Unisex,Tube,Retinol,FALSE,USA,3620
Perfect Bronzer,Tatcha,Bronzer,Daily,46.88,1.7,1037,50ml,Oily,Female,Stick,Vitamin C,FALSE,South Korea,3621
Magic Setting Spray,Ilia Beauty,Setting Spray,Monthly,79.32,4.4,9723,150ml,Oily,Female,Stick,Salicylic Acid,TRUE,Italy,3622
Perfect Makeup Remover,RMS Beauty,Makeup Remover,Daily,43.66,4.7,785,30ml,Combination,Unisex,Stick,Aloe Vera,FALSE,UK,3623
Ultra Eyeliner,Yves Saint Laurent,Eyeliner,Monthly,66.3,3.0,1730,150ml,Dry,Female,Stick,Salicylic Acid,TRUE,Germany,3624
Super Powder,Bite Beauty,Powder,Daily,118.48,4.4,6753,30ml,Sensitive,Unisex,Bottle,Aloe Vera,FALSE,Japan,3625
Super Serum,Clinique,Serum,Monthly,99.62,1.0,9479,200ml,Sensitive,Female,Jar,Aloe Vera,FALSE,Italy,3626
Super Serum,Natasha Denona,Serum,Monthly,51.16,2.8,295,200ml,Oily,Female,Stick,Shea Butter,FALSE,Italy,3627
Super Blush,Ilia Beauty,Blush,Occasional,80.69,2.0,4804,50ml,Dry,Female,Compact,Glycerin,FALSE,Italy,3628
Perfect Face Oil,Rare Beauty,Face Oil,Daily,27.53,1.7,175,250ml,Combination,Male,Spray,Vitamin C,TRUE,Australia,3629
Ultra Mascara,Kiehl’s,Mascara,Daily,58.88,4.8,9196,150ml,Oily,Unisex,Bottle,Glycerin,TRUE,South Korea,3630
Super Moisturizer,E.l.f.,Moisturizer,Monthly,87.2,4.7,7644,30ml,Combination,Unisex,Tube,Vitamin C,FALSE,Italy,3631
Perfect Face Oil,Drunk Elephant,Face Oil,Daily,132.55,4.0,866,200ml,Combination,Male,Compact,Vitamin C,FALSE,Germany,3632
Ultra Cleanser,Laura Mercier,Cleanser,Monthly,139.59,4.6,8851,30ml,Oily,Male,Jar,Shea Butter,FALSE,Australia,3633
Super CC Cream,Bite Beauty,CC Cream,Daily,122.98,4.3,70,50ml,Dry,Female,Spray,Shea Butter,TRUE,South Korea,3634
Perfect Bronzer,Kiehl’s,Bronzer,Daily,115.02,4.8,1625,150ml,Dry,Female,Spray,Retinol,FALSE,Australia,3635
Ultra Concealer,KVD Beauty,Concealer,Daily,55.73,3.5,365,30ml,Oily,Unisex,Jar,Retinol,FALSE,USA,3636
Perfect Contour,KVD Beauty,Contour,Monthly,147.61,2.0,4914,50ml,Combination,Male,Tube,Salicylic Acid,TRUE,South Korea,3637
Magic Face Oil,Clinique,Face Oil,Weekly,40.22,4.0,5750,150ml,Normal,Unisex,Bottle,Retinol,TRUE,USA,3638
Divine Blush,RMS Beauty,Blush,Occasional,72.58,4.0,5738,200ml,Dry,Female,Stick,Vitamin C,FALSE,South Korea,3639
Divine Bronzer,Natasha Denona,Bronzer,Monthly,48.36,4.6,6268,30ml,Combination,Unisex,Tube,Glycerin,FALSE,South Korea,3640
Ultra Lipstick,Anastasia Beverly Hills,Lipstick,Occasional,114.39,1.0,981,150ml,Combination,Male,Spray,Salicylic Acid,FALSE,Australia,3641
Magic Mascara,Perricone MD,Mascara,Weekly,59.93,4.8,5482,250ml,Dry,Male,Jar,Aloe Vera,TRUE,USA,3642
Super Lip Gloss,Bite Beauty,Lip Gloss,Daily,10.48,4.7,8782,100ml,Combination,Male,Compact,Aloe Vera,TRUE,USA,3643
Super BB Cream,Anastasia Beverly Hills,BB Cream,Occasional,73.67,2.4,7274,200ml,Combination,Unisex,Bottle,Vitamin C,TRUE,USA,3644
Divine Face Oil,Farsali,Face Oil,Monthly,115.57,3.9,5435,200ml,Combination,Female,Tube,Retinol,FALSE,Italy,3645
Perfect Concealer,Urban Decay,Concealer,Weekly,77.9,2.8,5765,250ml,Normal,Unisex,Compact,Aloe Vera,FALSE,Germany,3646
Perfect Highlighter,Bobby Brown,Highlighter,Monthly,134.46,4.9,9481,100ml,Combination,Male,Tube,Hyaluronic Acid,FALSE,Germany,3647
Divine Eye Shadow,Make Up For Ever,Eye Shadow,Monthly,86.44,4.1,1549,50ml,Dry,Female,Stick,Retinol,FALSE,Australia,3648
Magic Blush,RMS Beauty,Blush,Weekly,54.47,2.1,9065,200ml,Dry,Female,Stick,Salicylic Acid,FALSE,Germany,3649
Divine BB Cream,Bourjois,BB Cream,Monthly,60.96,4.5,4006,100ml,Combination,Unisex,Tube,Shea Butter,FALSE,South Korea,3650
Perfect Bronzer,Bourjois,Bronzer,Daily,52.23,2.6,9984,250ml,Combination,Unisex,Tube,Vitamin C,TRUE,France,3651
Ultra Eye Shadow,Kylie Cosmetics,Eye Shadow,Weekly,44.6,4.2,6357,250ml,Combination,Female,Bottle,Shea Butter,TRUE,South Korea,3652
Ultra Cleanser,Bobby Brown,Cleanser,Daily,73.44,2.0,3142,50ml,Combination,Unisex,Compact,Salicylic Acid,TRUE,South Korea,3653
Ultra Powder,Kylie Cosmetics,Powder,Monthly,130.4,4.7,2438,50ml,Normal,Male,Spray,Salicylic Acid,FALSE,Italy,3654
Super Lipstick,Sisley,Lipstick,Daily,23.77,2.4,4833,30ml,Sensitive,Female,Spray,Shea Butter,TRUE,France,3655
Super Eye Shadow,Natasha Denona,Eye Shadow,Occasional,120.18,4.1,9663,50ml,Combination,Female,Compact,Aloe Vera,TRUE,USA,3656
Magic Makeup Remover,RMS Beauty,Makeup Remover,Monthly,23.63,2.0,5496,200ml,Sensitive,Male,Bottle,Hyaluronic Acid,FALSE,Italy,3657
Divine Lip Liner,Glossier,Lip Liner,Monthly,86.73,3.4,4418,150ml,Oily,Male,Bottle,Vitamin C,TRUE,Japan,3658
Super BB Cream,Charlotte Tilbury,BB Cream,Daily,94.73,1.0,790,150ml,Oily,Female,Stick,Retinol,FALSE,South Korea,3659
Perfect Powder,Bourjois,Powder,Monthly,119.29,3.0,7332,200ml,Oily,Female,Compact,Retinol,TRUE,USA,3660
Divine Concealer,Sisley,Concealer,Weekly,129.21,2.1,864,250ml,Sensitive,Unisex,Spray,Aloe Vera,TRUE,France,3661
Divine Lip Gloss,Patrick Ta,Lip Gloss,Monthly,126.34,4.9,1487,200ml,Dry,Female,Stick,Salicylic Acid,TRUE,USA,3662
Magic Face Mask,IT Cosmetics,Face Mask,Weekly,108.86,3.1,2717,150ml,Dry,Unisex,Jar,Hyaluronic Acid,FALSE,UK,3663
Magic Makeup Remover,Natasha Denona,Makeup Remover,Monthly,79.11,2.6,4092,150ml,Oily,Female,Bottle,Retinol,TRUE,USA,3664
Divine Moisturizer,Huda Beauty,Moisturizer,Daily,129.81,4.1,3374,100ml,Oily,Male,Tube,Aloe Vera,FALSE,Australia,3665
Divine Bronzer,Make Up For Ever,Bronzer,Monthly,136.48,2.0,6711,100ml,Oily,Unisex,Spray,Shea Butter,FALSE,Japan,3666
Magic Makeup Remover,Juvia’s Place,Makeup Remover,Occasional,117.32,3.0,1374,50ml,Dry,Unisex,Bottle,Vitamin C,TRUE,UK,3667
Super Blush,Pat McGrath Labs,Blush,Daily,80.01,4.8,1164,30ml,Oily,Male,Bottle,Retinol,FALSE,France,3668
Super Contour,Patrick Ta,Contour,Daily,46.26,2.0,2618,150ml,Sensitive,Unisex,Jar,Retinol,FALSE,France,3669
Perfect CC Cream,Sisley,CC Cream,Monthly,110.01,1.5,4181,50ml,Sensitive,Unisex,Compact,Retinol,FALSE,Australia,3670
Divine Bronzer,RMS Beauty,Bronzer,Monthly,46.2,3.0,9119,200ml,Combination,Male,Tube,Retinol,TRUE,UK,3671
Magic Mascara,Glossier,Mascara,Daily,131.97,2.0,1431,250ml,Sensitive,Female,Compact,Shea Butter,TRUE,Japan,3672
Magic Eyeliner,Kylie Cosmetics,Eyeliner,Monthly,89.7,4.3,2580,100ml,Normal,Female,Stick,Shea Butter,TRUE,UK,3673
Magic Primer,Tatcha,Primer,Monthly,74.66,2.7,6268,100ml,Oily,Female,Spray,Aloe Vera,TRUE,Germany,3674
Ultra BB Cream,Anastasia Beverly Hills,BB Cream,Occasional,35.46,3.0,8630,200ml,Dry,Male,Jar,Hyaluronic Acid,FALSE,France,3675
Magic CC Cream,Tarte,CC Cream,Daily,147.38,3.4,6859,250ml,Oily,Female,Bottle,Hyaluronic Acid,FALSE,Australia,3676
Magic Face Mask,Tatcha,Face Mask,Daily,127.97,2.6,7623,100ml,Sensitive,Unisex,Tube,Retinol,FALSE,France,3677
Divine Face Oil,Make Up For Ever,Face Oil,Monthly,129.07,2.0,7184,30ml,Sensitive,Male,Spray,Aloe Vera,FALSE,UK,3678
Divine Blush,Sisley,Blush,Monthly,130.02,4.8,1076,30ml,Oily,Male,Spray,Shea Butter,TRUE,UK,3679
Super Lip Gloss,Bourjois,Lip Gloss,Monthly,37.98,3.5,8925,100ml,Sensitive,Female,Compact,Retinol,FALSE,UK,3680
Ultra Moisturizer,Yves Saint Laurent,Moisturizer,Daily,115.72,4.6,2989,100ml,Oily,Unisex,Bottle,Glycerin,FALSE,France,3681
Magic Powder,Charlotte Tilbury,Powder,Monthly,95.15,1.0,6712,250ml,Oily,Female,Bottle,Shea Butter,TRUE,South Korea,3682
Divine Eyeliner,Becca,Eyeliner,Daily,104.96,4.7,9260,50ml,Sensitive,Unisex,Bottle,Aloe Vera,TRUE,France,3683
Perfect Face Oil,Juvia’s Place,Face Oil,Occasional,57.6,2.7,6961,100ml,Dry,Male,Tube,Aloe Vera,TRUE,South Korea,3684
Super Bronzer,Fenty Beauty,Bronzer,Monthly,51.78,3.9,4150,50ml,Normal,Female,Stick,Vitamin C,FALSE,Australia,3685
Super Mascara,Pat McGrath Labs,Mascara,Occasional,36.08,4.3,416,200ml,Sensitive,Unisex,Compact,Aloe Vera,FALSE,Australia,3686
Magic Primer,Bobby Brown,Primer,Occasional,35.81,4.4,4686,250ml,Oily,Unisex,Bottle,Aloe Vera,TRUE,South Korea,3687
Ultra Face Mask,Rare Beauty,Face Mask,Weekly,34.0,3.1,656,30ml,Sensitive,Unisex,Spray,Hyaluronic Acid,TRUE,South Korea,3688
Super Foundation,Juvia’s Place,Foundation,Weekly,143.28,4.8,8152,30ml,Combination,Unisex,Bottle,Aloe Vera,FALSE,USA,3689
Perfect Bronzer,ColourPop,Bronzer,Monthly,51.74,4.4,8849,30ml,Normal,Female,Jar,Shea Butter,TRUE,Italy,3690
Super Lip Gloss,Becca,Lip Gloss,Monthly,98.55,4.8,6840,50ml,Dry,Male,Stick,Aloe Vera,TRUE,South Korea,3691
Perfect Contour,Natasha Denona,Contour,Occasional,130.5,4.8,5205,250ml,Combination,Male,Jar,Retinol,TRUE,Australia,3692
Magic Makeup Remover,Rare Beauty,Makeup Remover,Daily,38.32,4.2,8390,250ml,Sensitive,Male,Bottle,Glycerin,TRUE,Japan,3693
Super Eye Shadow,Sisley,Eye Shadow,Monthly,16.01,2.6,8338,200ml,Normal,Unisex,Tube,Aloe Vera,FALSE,UK,3694
Magic Cleanser,E.l.f.,Cleanser,Daily,40.37,2.1,3236,30ml,Sensitive,Male,Tube,Vitamin C,FALSE,USA,3695
Divine Blush,Glossier,Blush,Weekly,38.01,4.6,7444,250ml,Sensitive,Unisex,Tube,Salicylic Acid,FALSE,Australia,3696
Ultra Serum,Too Faced,Serum,Occasional,43.88,3.9,7684,30ml,Dry,Unisex,Jar,Salicylic Acid,TRUE,USA,3697
Divine Primer,Glossier,Primer,Weekly,29.79,4.8,8980,250ml,Dry,Female,Bottle,Salicylic Acid,FALSE,France,3698
Magic Powder,Drunk Elephant,Powder,Daily,44.79,4.8,8020,50ml,Combination,Unisex,Bottle,Hyaluronic Acid,TRUE,Australia,3699
Divine Powder,Danessa Myricks,Powder,Monthly,102.65,3.7,1824,200ml,Normal,Unisex,Spray,Vitamin C,TRUE,USA,3700
Ultra Concealer,Kylie Cosmetics,Concealer,Weekly,35.45,2.6,7617,250ml,Combination,Male,Stick,Retinol,TRUE,France,3701
Divine Eye Shadow,Natasha Denona,Eye Shadow,Daily,55.93,4.5,3955,100ml,Sensitive,Male,Spray,Glycerin,FALSE,USA,3702
Ultra Cleanser,Make Up For Ever,Cleanser,Occasional,94.89,4.0,4351,250ml,Oily,Male,Stick,Salicylic Acid,TRUE,Japan,3703
Super Foundation,Glossier,Foundation,Weekly,87.85,3.8,6421,150ml,Combination,Male,Tube,Shea Butter,TRUE,Italy,3704
Ultra Highlighter,Huda Beauty,Highlighter,Occasional,75.45,1.8,490,250ml,Dry,Male,Bottle,Retinol,FALSE,Italy,3705
Perfect Exfoliator,Rare Beauty,Exfoliator,Occasional,52.54,4.7,2630,50ml,Combination,Female,Stick,Glycerin,FALSE,Germany,3706
Perfect Bronzer,E.l.f.,Bronzer,Daily,103.68,4.5,7051,250ml,Oily,Female,Stick,Shea Butter,TRUE,UK,3707
Ultra Moisturizer,ColourPop,Moisturizer,Daily,97.71,4.6,1661,250ml,Oily,Male,Compact,Hyaluronic Acid,FALSE,USA,3708
Perfect Lipstick,Bobby Brown,Lipstick,Daily,105.31,2.0,3957,50ml,Sensitive,Unisex,Jar,Shea Butter,TRUE,Italy,3709
Magic CC Cream,Kylie Cosmetics,CC Cream,Daily,90.58,4.6,4690,30ml,Oily,Female,Spray,Aloe Vera,FALSE,South Korea,3710
Ultra Eye Shadow,Danessa Myricks,Eye Shadow,Daily,107.9,4.8,6183,200ml,Dry,Unisex,Spray,Retinol,FALSE,UK,3711
Divine Lip Liner,E.l.f.,Lip Liner,Daily,48.46,1.1,3391,250ml,Normal,Male,Jar,Glycerin,TRUE,USA,3712
Magic Powder,Ilia Beauty,Powder,Weekly,35.42,2.3,3868,200ml,Dry,Male,Tube,Salicylic Acid,FALSE,Italy,3713
Ultra Eye Shadow,Sisley,Eye Shadow,Occasional,77.73,5.0,9991,250ml,Combination,Female,Stick,Aloe Vera,FALSE,France,3714
Super BB Cream,KVD Beauty,BB Cream,Monthly,50.6,4.5,5771,200ml,Oily,Female,Jar,Glycerin,FALSE,Australia,3715
Divine Lipstick,Becca,Lipstick,Monthly,42.12,4.5,7707,200ml,Combination,Male,Tube,Glycerin,TRUE,UK,3716
Super Contour,Pat McGrath Labs,Contour,Weekly,94.23,4.0,5321,100ml,Oily,Male,Spray,Salicylic Acid,FALSE,Italy,3717
Ultra Eyeliner,Too Faced,Eyeliner,Weekly,140.09,3.0,3189,100ml,Dry,Female,Compact,Vitamin C,TRUE,France,3718
Perfect Concealer,Becca,Concealer,Daily,132.08,3.0,2583,100ml,Combination,Unisex,Compact,Aloe Vera,FALSE,Japan,3719
Magic Eyeliner,Too Faced,Eyeliner,Daily,65.08,1.3,8878,50ml,Dry,Male,Compact,Aloe Vera,FALSE,USA,3720
Magic Setting Spray,KVD Beauty,Setting Spray,Weekly,87.36,1.8,1637,100ml,Sensitive,Female,Spray,Salicylic Acid,FALSE,UK,3721
Magic BB Cream,Anastasia Beverly Hills,BB Cream,Weekly,142.9,4.9,6521,100ml,Dry,Unisex,Spray,Aloe Vera,TRUE,USA,3722
Perfect Makeup Remover,Juvia’s Place,Makeup Remover,Occasional,90.06,4.6,7264,100ml,Oily,Unisex,Compact,Glycerin,TRUE,France,3723
Super Lipstick,Pat McGrath Labs,Lipstick,Weekly,127.29,4.7,2266,200ml,Dry,Female,Jar,Shea Butter,FALSE,Japan,3724
Magic Eye Shadow,Milk Makeup,Eye Shadow,Occasional,44.53,3.5,3631,50ml,Normal,Male,Tube,Glycerin,TRUE,Italy,3725
Ultra Foundation,IT Cosmetics,Foundation,Daily,16.21,2.3,1054,100ml,Sensitive,Unisex,Compact,Hyaluronic Acid,TRUE,Italy,3726
Divine Moisturizer,Farsali,Moisturizer,Weekly,62.06,4.6,3691,200ml,Dry,Unisex,Spray,Hyaluronic Acid,TRUE,Germany,3727
Ultra CC Cream,Morphe,CC Cream,Monthly,21.36,4.7,5434,250ml,Combination,Female,Tube,Shea Butter,FALSE,Germany,3728
Ultra Lipstick,Bobby Brown,Lipstick,Daily,113.13,3.6,138,200ml,Sensitive,Female,Jar,Retinol,TRUE,Germany,3729
Divine Highlighter,Perricone MD,Highlighter,Weekly,32.0,4.5,7728,50ml,Sensitive,Unisex,Bottle,Glycerin,FALSE,France,3730
Ultra Face Oil,Patrick Ta,Face Oil,Monthly,96.54,4.4,8189,200ml,Oily,Male,Spray,Vitamin C,FALSE,South Korea,3731
Perfect Moisturizer,Laura Mercier,Moisturizer,Daily,113.35,2.4,7121,50ml,Dry,Unisex,Jar,Vitamin C,TRUE,UK,3732
Divine Primer,E.l.f.,Primer,Weekly,48.03,3.9,1479,250ml,Sensitive,Male,Tube,Salicylic Acid,FALSE,Germany,3733
Perfect Highlighter,ColourPop,Highlighter,Daily,149.11,4.3,243,100ml,Combination,Female,Tube,Salicylic Acid,FALSE,South Korea,3734
Magic CC Cream,E.l.f.,CC Cream,Weekly,146.01,3.0,3003,50ml,Oily,Male,Stick,Retinol,FALSE,UK,3735
Divine Serum,Kylie Cosmetics,Serum,Occasional,63.14,4.2,1499,100ml,Oily,Unisex,Jar,Vitamin C,FALSE,Italy,3736
Ultra Lipstick,Perricone MD,Lipstick,Occasional,32.89,4.9,7925,50ml,Oily,Male,Jar,Retinol,TRUE,UK,3737
Ultra CC Cream,Too Faced,CC Cream,Weekly,145.72,3.0,686,250ml,Dry,Male,Spray,Glycerin,TRUE,France,3738
Super Lipstick,Farsali,Lipstick,Monthly,140.98,4.4,3039,250ml,Combination,Unisex,Tube,Aloe Vera,TRUE,Australia,3739
Perfect Setting Spray,Danessa Myricks,Setting Spray,Occasional,111.34,2.9,6827,250ml,Sensitive,Unisex,Jar,Glycerin,TRUE,Japan,3740
Divine Highlighter,Fenty Beauty,Highlighter,Daily,25.19,4.6,5852,100ml,Normal,Female,Spray,Salicylic Acid,TRUE,Italy,3741
Magic Foundation,Bobby Brown,Foundation,Weekly,102.24,2.6,2299,250ml,Oily,Female,Jar,Glycerin,TRUE,USA,3742
Super Exfoliator,ColourPop,Exfoliator,Occasional,112.36,4.2,8887,150ml,Sensitive,Female,Bottle,Aloe Vera,TRUE,USA,3743
Magic BB Cream,Milk Makeup,BB Cream,Daily,88.93,2.0,1975,200ml,Sensitive,Male,Bottle,Vitamin C,FALSE,UK,3744
Perfect Primer,Tatcha,Primer,Monthly,93.87,3.5,7370,250ml,Oily,Unisex,Tube,Shea Butter,FALSE,USA,3745
Divine Concealer,Bourjois,Concealer,Weekly,87.23,1.0,4761,250ml,Dry,Unisex,Tube,Retinol,FALSE,Italy,3746
Perfect BB Cream,Fenty Beauty,BB Cream,Daily,86.04,4.2,7546,150ml,Sensitive,Female,Compact,Shea Butter,TRUE,Germany,3747
Magic Face Mask,Shiseido,Face Mask,Daily,62.64,4.8,6398,200ml,Combination,Female,Jar,Hyaluronic Acid,FALSE,France,3748
Magic Lipstick,Sisley,Lipstick,Occasional,143.42,4.6,5084,50ml,Sensitive,Male,Bottle,Glycerin,TRUE,South Korea,3749
Divine Mascara,Drunk Elephant,Mascara,Monthly,78.02,4.9,2557,250ml,Oily,Male,Bottle,Retinol,TRUE,France,3750
Ultra Powder,Danessa Myricks,Powder,Daily,22.78,3.9,9993,250ml,Combination,Female,Compact,Salicylic Acid,TRUE,Italy,3751
Super Cleanser,Clinique,Cleanser,Monthly,38.54,4.5,3669,100ml,Sensitive,Male,Bottle,Glycerin,TRUE,Japan,3752
Perfect Cleanser,Kylie Cosmetics,Cleanser,Weekly,133.75,2.4,7244,50ml,Dry,Unisex,Stick,Retinol,TRUE,France,3753
Magic Primer,Charlotte Tilbury,Primer,Daily,149.08,3.8,8757,30ml,Combination,Male,Compact,Shea Butter,FALSE,Japan,3754
Divine Face Mask,Too Faced,Face Mask,Monthly,94.88,4.1,7216,150ml,Oily,Female,Jar,Vitamin C,TRUE,Australia,3755
Perfect Powder,Kylie Cosmetics,Powder,Occasional,94.64,4.9,2809,30ml,Dry,Female,Bottle,Salicylic Acid,FALSE,South Korea,3756
Ultra Lip Liner,Fenty Beauty,Lip Liner,Monthly,128.37,3.6,4971,150ml,Sensitive,Unisex,Spray,Retinol,TRUE,Japan,3757
Divine Eyeliner,ColourPop,Eyeliner,Weekly,45.13,4.7,3712,200ml,Normal,Male,Spray,Hyaluronic Acid,TRUE,Australia,3758
Super Cleanser,Bobby Brown,Cleanser,Monthly,93.28,1.0,9875,100ml,Sensitive,Male,Compact,Vitamin C,FALSE,South Korea,3759
Magic Mascara,Natasha Denona,Mascara,Weekly,136.51,4.5,8874,50ml,Combination,Unisex,Compact,Salicylic Acid,FALSE,South Korea,3760
Super Setting Spray,Morphe,Setting Spray,Monthly,136.77,4.5,4138,250ml,Oily,Unisex,Stick,Glycerin,TRUE,Australia,3761
Super Primer,Patrick Ta,Primer,Weekly,11.93,3.6,7234,50ml,Normal,Male,Spray,Vitamin C,TRUE,France,3762
