Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin,ID
Perfect Lip Gloss,Milk Makeup,Setting Spray,Weekly,27.55,1.3,2592,100ml,Combination,Unisex,Compact,Aloe Vera,FALSE,France,13699
Divine Setting Spray,Bourjois,Highlighter,Daily,51.86,1.3,6235,200ml,Dry,Male,Compact,Glycerin,FALSE,Japan,13700
Divine Face Oil,Perricone MD,Lip Liner,Daily,70.94,1.3,3411,150ml,Normal,Female,Tube,Aloe Vera,TRUE,USA,13701
Divine Eye Shadow,Natasha Denona,Contour,Daily,43.85,1.3,7768,30ml,Normal,Unisex,Tube,Hyaluronic Acid,FALSE,South Korea,13702
Perfect Lip Liner,Becca,Highlighter,Occasional,42.4,1.3,2569,100ml,Dry,Male,Stick,Glycerin,FALSE,Japan,13703
Ultra Face Mask,KVD Beauty,BB Cream,Occasional,24.27,1.3,1389,50ml,Combination,Female,Tube,Salicylic Acid,TRUE,South Korea,13704
Magic Mascara,Milk Makeup,Bronzer,Monthly,56.29,1.3,3746,150ml,Combination,Male,Jar,Salicylic Acid,TRUE,USA,13705
Divine Bronzer,Drunk Elephant,Bronzer,Weekly,118.91,1.3,2258,100ml,Combination,Female,Stick,Salicylic Acid,TRUE,Italy,13706
Ultra Blush,Rare Beauty,Eye Shadow,Monthly,67.32,1.3,4126,50ml,Dry,Female,Spray,Vitamin C,FALSE,USA,13707
Magic Blush,Too Faced,Primer,Occasional,86.99,1.3,8417,100ml,Combination,Female,Compact,Retinol,TRUE,Germany,13708
Divine Lip Liner,Drunk Elephant,Concealer,Monthly,81.22,1.3,1541,250ml,Oily,Male,Jar,Glycerin,TRUE,UK,13709
Perfect Setting Spray,Anastasia Beverly Hills,Bronzer,Monthly,16.07,1.3,1222,50ml,Oily,Female,Stick,Shea Butter,FALSE,South Korea,13710
Super Makeup Remover,KVD Beauty,Moisturizer,Daily,43.46,1.3,1600,150ml,Normal,Male,Stick,Retinol,FALSE,Italy,13711
Super Cleanser,Patrick Ta,Highlighter,Daily,19.39,1.3,1725,150ml,Combination,Female,Tube,Retinol,FALSE,France,13712
Magic Face Oil,Glossier,Setting Spray,Occasional,97.06,1.3,3250,250ml,Sensitive,Unisex,Tube,Retinol,FALSE,Germany,13713
Magic Concealer,E.l.f.,Blush,Weekly,45.14,1.3,548,200ml,Normal,Male,Jar,Retinol,TRUE,France,13714
Divine Eye Shadow,Perricone MD,Eyeliner,Weekly,102.77,1.3,4159,250ml,Combination,Unisex,Tube,Glycerin,FALSE,France,13715
Super Powder,Milk Makeup,Eyeliner,Weekly,47.52,1.3,4395,100ml,Sensitive,Female,Spray,Salicylic Acid,FALSE,Germany,13716
Magic Eyeliner,Urban Decay,Foundation,Occasional,47.11,1.3,8263,30ml,Combination,Male,Bottle,Retinol,TRUE,South Korea,13717
Ultra Serum,Patrick Ta,Cleanser,Weekly,93.39,1.3,1645,250ml,Combination,Unisex,Stick,Aloe Vera,FALSE,Japan,13718
Divine Concealer,Laura Mercier,CC Cream,Daily,39.28,1.3,1109,200ml,Dry,Female,Compact,Glycerin,FALSE,UK,13719
Perfect Bronzer,Kiehl’s,Primer,Monthly,54.13,1.3,3681,30ml,Dry,Male,Tube,Salicylic Acid,TRUE,Germany,13720
Perfect Face Mask,Huda Beauty,Moisturizer,Daily,49.66,1.3,7006,150ml,Sensitive,Unisex,Compact,Retinol,TRUE,South Korea,13721
Ultra Makeup Remover,Kylie Cosmetics,CC Cream,Occasional,43.04,1.3,8547,30ml,Combination,Female,Jar,Hyaluronic Acid,TRUE,Italy,13722
Divine Blush,Rare Beauty,Highlighter,Daily,82.2,1.3,1340,30ml,Combination,Male,Jar,Glycerin,TRUE,France,13723
Super Foundation,ColourPop,CC Cream,Weekly,63.48,1.3,3038,150ml,Oily,Male,Tube,Glycerin,TRUE,Germany,13724
Magic Moisturizer,Hourglass,Concealer,Weekly,146.67,1.3,7229,200ml,Sensitive,Unisex,Bottle,Salicylic Acid,TRUE,South Korea,13725
Divine Primer,Hourglass,Bronzer,Daily,13.1,1.3,6561,200ml,Sensitive,Male,Stick,Aloe Vera,TRUE,Italy,13726
Divine Makeup Remover,Natasha Denona,Primer,Daily,57.55,1.3,5954,150ml,Normal,Male,Bottle,Glycerin,FALSE,South Korea,13727
Divine Bronzer,Ilia Beauty,Contour,Daily,80.72,1.3,4931,150ml,Sensitive,Male,Stick,Retinol,FALSE,USA,13728
Ultra Concealer,Milk Makeup,Cleanser,Weekly,19.85,1.3,1558,200ml,Oily,Male,Bottle,Retinol,TRUE,UK,13729
Super Eyeliner,Danessa Myricks,Moisturizer,Occasional,144.47,1.3,9126,30ml,Normal,Unisex,Spray,Aloe Vera,FALSE,France,13730
Magic Makeup Remover,Kiehl’s,CC Cream,Occasional,27.04,1.3,2211,30ml,Dry,Male,Tube,Retinol,TRUE,Japan,13731
Ultra Eyeliner,E.l.f.,Lip Liner,Daily,109.3,1.3,7679,30ml,Combination,Unisex,Compact,Aloe Vera,TRUE,France,13732
Divine Cleanser,Kiehl’s,Eyeliner,Occasional,121.81,1.3,8859,30ml,Normal,Male,Tube,Hyaluronic Acid,FALSE,Australia,13733
Perfect BB Cream,Yves Saint Laurent,Face Mask,Weekly,120.05,1.3,5301,250ml,Normal,Unisex,Compact,Glycerin,TRUE,Japan,13734
Ultra Setting Spray,Juvia’s Place,Bronzer,Daily,24.31,1.3,2659,50ml,Sensitive,Unisex,Compact,Salicylic Acid,FALSE,USA,13735
Magic Face Mask,Anastasia Beverly Hills,Powder,Occasional,46.93,1.3,7493,50ml,Dry,Male,Compact,Glycerin,FALSE,Japan,13736
Perfect Cleanser,Urban Decay,Lip Gloss,Occasional,104.72,1.3,3630,30ml,Oily,Unisex,Stick,Glycerin,TRUE,UK,13737
Super Lipstick,Bobby Brown,Contour,Daily,34.12,1.3,246,100ml,Combination,Female,Stick,Shea Butter,TRUE,South Korea,13738
Magic Lip Liner,RMS Beauty,CC Cream,Daily,28.7,1.3,6649,50ml,Combination,Unisex,Jar,Aloe Vera,TRUE,France,13739
Magic BB Cream,Becca,Face Oil,Occasional,26.11,1.3,6645,100ml,Oily,Female,Bottle,Glycerin,TRUE,Italy,13740
Ultra Bronzer,Tarte,Face Mask,Monthly,82.6,1.3,7927,200ml,Sensitive,Male,Stick,Aloe Vera,TRUE,Australia,13741
Divine Mascara,Clinique,Moisturizer,Daily,149.83,1.3,2448,150ml,Dry,Female,Bottle,Aloe Vera,FALSE,USA,13742
Ultra BB Cream,Bobby Brown,Setting Spray,Weekly,32.18,1.3,8503,200ml,Normal,Male,Bottle,Glycerin,TRUE,Germany,13743
Perfect Blush,Glossier,Eyeliner,Daily,106.68,1.3,740,200ml,Oily,Male,Bottle,Vitamin C,FALSE,Germany,13744
Magic Eyeliner,Natasha Denona,Serum,Weekly,120.23,1.3,9000,200ml,Oily,Female,Tube,Retinol,TRUE,South Korea,13745
Divine Powder,Kiehl’s,Lip Gloss,Daily,78.67,1.3,9210,50ml,Combination,Unisex,Jar,Shea Butter,TRUE,Italy,13746
Magic Moisturizer,NARS,CC Cream,Weekly,46.66,1.3,5259,100ml,Sensitive,Female,Tube,Salicylic Acid,FALSE,South Korea,13747
Super Eyeliner,E.l.f.,Eye Shadow,Daily,95.41,1.3,6248,100ml,Combination,Female,Compact,Aloe Vera,FALSE,USA,13748
Perfect Lip Liner,Patrick Ta,Lip Gloss,Monthly,35.83,1.3,6028,150ml,Oily,Female,Stick,Retinol,FALSE,Italy,13749
Magic Contour,E.l.f.,CC Cream,Weekly,67.78,1.3,1079,250ml,Dry,Unisex,Tube,Salicylic Acid,FALSE,Japan,13750
Perfect Blush,Milk Makeup,Blush,Occasional,108.47,1.3,2999,150ml,Combination,Female,Tube,Vitamin C,FALSE,Italy,13751
Magic Highlighter,Charlotte Tilbury,Lip Liner,Occasional,125.17,1.3,1778,200ml,Dry,Male,Tube,Hyaluronic Acid,TRUE,UK,13752
Divine Highlighter,Ilia Beauty,Lip Liner,Monthly,92.08,1.3,9290,100ml,Normal,Female,Stick,Retinol,FALSE,UK,13753
Super Lipstick,Rare Beauty,Highlighter,Occasional,121.84,1.3,4918,200ml,Oily,Unisex,Stick,Shea Butter,FALSE,France,13754
Super Lipstick,Charlotte Tilbury,Highlighter,Weekly,56.74,1.3,6621,50ml,Oily,Female,Compact,Vitamin C,FALSE,USA,13755
Magic Powder,Morphe,Blush,Weekly,85.66,1.3,5247,150ml,Dry,Unisex,Spray,Glycerin,TRUE,France,13756
Divine Primer,Kiehl’s,Bronzer,Weekly,20.3,1.3,2431,30ml,Oily,Male,Jar,Salicylic Acid,FALSE,Italy,13757
Ultra Face Oil,Shiseido,Setting Spray,Weekly,63.58,1.3,5128,50ml,Dry,Female,Spray,Shea Butter,FALSE,Australia,13758
Divine Foundation,Kylie Cosmetics,Setting Spray,Monthly,104.47,1.3,5871,250ml,Oily,Unisex,Spray,Glycerin,TRUE,Italy,13759
Perfect Lip Gloss,KVD Beauty,Moisturizer,Occasional,71.33,1.3,1385,200ml,Normal,Unisex,Spray,Shea Butter,FALSE,South Korea,13760
Super Bronzer,Kiehl’s,Highlighter,Daily,40.8,1.3,878,50ml,Sensitive,Male,Bottle,Shea Butter,TRUE,UK,13761
Perfect Setting Spray,KVD Beauty,Mascara,Weekly,24.77,1.3,3600,30ml,Oily,Unisex,Tube,Aloe Vera,FALSE,Japan,13762
Ultra Mascara,RMS Beauty,Bronzer,Occasional,126.49,1.3,2827,30ml,Normal,Female,Stick,Retinol,FALSE,UK,13763
Perfect Foundation,Bobby Brown,Foundation,Occasional,130.62,1.3,1181,250ml,Oily,Male,Bottle,Retinol,TRUE,Italy,13764
Magic Lip Gloss,Huda Beauty,Lip Gloss,Daily,126.78,1.3,2361,150ml,Dry,Female,Compact,Retinol,FALSE,Germany,13765
Magic Face Mask,Charlotte Tilbury,Powder,Occasional,147.82,1.3,4184,250ml,Normal,Unisex,Bottle,Retinol,FALSE,UK,13766
Divine Primer,Yves Saint Laurent,Eye Shadow,Occasional,125.34,1.3,8890,150ml,Normal,Unisex,Compact,Retinol,TRUE,UK,13767
Magic Bronzer,Sisley,Mascara,Occasional,118.93,1.3,6232,150ml,Oily,Male,Jar,Vitamin C,FALSE,France,13768
Magic Eyeliner,Too Faced,Mascara,Daily,65.08,1.3,8878,50ml,Dry,Male,Compact,Aloe Vera,FALSE,USA,13769
Divine Eye Shadow,Sisley,Eye Shadow,Daily,137.38,1.3,2593,100ml,Normal,Male,Compact,Salicylic Acid,FALSE,UK,13770
Magic Face Mask,Drunk Elephant,Contour,Occasional,122.81,1.3,711,250ml,Combination,Unisex,Jar,Aloe Vera,FALSE,Australia,13771
Magic Lip Gloss,NARS,Cleanser,Monthly,79.53,1.3,6149,250ml,Oily,Female,Tube,Hyaluronic Acid,FALSE,USA,13772
Magic Setting Spray,Anastasia Beverly Hills,Lip Liner,Monthly,97.26,1.3,8011,250ml,Sensitive,Unisex,Spray,Glycerin,FALSE,UK,13773
Magic Concealer,E.l.f.,Exfoliator,Weekly,69.89,1.3,2253,200ml,Sensitive,Female,Bottle,Vitamin C,FALSE,South Korea,13774
Magic Highlighter,NARS,Foundation,Monthly,148.01,1.3,601,100ml,Oily,Male,Stick,Shea Butter,TRUE,France,13775
Ultra Serum,Urban Decay,Bronzer,Occasional,130.44,1.3,7525,200ml,Dry,Male,Bottle,Retinol,FALSE,UK,13776
Magic Blush,Charlotte Tilbury,Face Oil,Occasional,65.42,1.3,907,250ml,Normal,Female,Tube,Vitamin C,FALSE,France,13777
Super CC Cream,KVD Beauty,Face Oil,Weekly,44.06,1.3,9980,100ml,Dry,Female,Jar,Retinol,FALSE,France,13778
Perfect Face Mask,Anastasia Beverly Hills,Bronzer,Occasional,89.18,1.3,8847,100ml,Sensitive,Male,Jar,Glycerin,FALSE,USA,13779
Super CC Cream,Kiehl’s,Lip Liner,Monthly,34.28,1.3,4520,200ml,Normal,Unisex,Bottle,Salicylic Acid,TRUE,France,13780
Ultra Mascara,Farsali,Lip Liner,Daily,140.91,1.3,1948,150ml,Combination,Male,Jar,Hyaluronic Acid,TRUE,UK,13781
Ultra Setting Spray,Patrick Ta,Highlighter,Monthly,126.47,1.3,1680,100ml,Dry,Female,Stick,Aloe Vera,FALSE,Japan,13782
Magic Contour,Perricone MD,Cleanser,Daily,19.59,1.3,9500,200ml,Oily,Male,Jar,Glycerin,FALSE,Italy,13783
Divine Lip Liner,Glossier,Highlighter,Occasional,73.58,1.3,5942,250ml,Sensitive,Unisex,Tube,Glycerin,TRUE,UK,13784
Divine Lip Gloss,Huda Beauty,Makeup Remover,Weekly,124.42,1.3,3145,250ml,Normal,Unisex,Bottle,Shea Butter,TRUE,UK,13785
Perfect Primer,Tarte,Mascara,Monthly,140.29,1.3,2330,30ml,Normal,Unisex,Spray,Salicylic Acid,FALSE,South Korea,13786
Magic Bronzer,Pat McGrath Labs,Contour,Weekly,17.06,1.3,2543,150ml,Oily,Unisex,Compact,Salicylic Acid,FALSE,Australia,13787
Magic Contour,Yves Saint Laurent,Cleanser,Daily,10.85,1.3,672,200ml,Normal,Male,Spray,Hyaluronic Acid,FALSE,France,13788
Divine Blush,Glossier,Blush,Weekly,92.81,1.3,4132,150ml,Sensitive,Unisex,Tube,Aloe Vera,FALSE,Germany,13789
Super Eye Shadow,Bourjois,Eye Shadow,Weekly,137.35,1.3,5345,30ml,Oily,Female,Bottle,Vitamin C,FALSE,UK,13790
Magic Face Mask,Sisley,Serum,Weekly,41.46,1.3,6809,30ml,Normal,Female,Stick,Hyaluronic Acid,FALSE,Italy,13791
Magic Blush,Bourjois,Serum,Daily,51.28,1.3,6284,50ml,Sensitive,Unisex,Tube,Salicylic Acid,TRUE,Germany,13792
Super Lip Gloss,NARS,Face Oil,Occasional,90.63,1.3,4791,200ml,Combination,Female,Spray,Shea Butter,TRUE,Germany,13793
Perfect Lip Gloss,Clinique,Contour,Weekly,139.65,1.3,7394,150ml,Combination,Female,Jar,Shea Butter,FALSE,Italy,13794
Super Eyeliner,Bourjois,Contour,Occasional,49.02,1.3,2997,100ml,Dry,Male,Compact,Salicylic Acid,FALSE,UK,13795
Super Powder,Drunk Elephant,Eye Shadow,Daily,135.53,1.3,4296,30ml,Normal,Male,Compact,Glycerin,TRUE,Japan,13796
Ultra Cleanser,Shiseido,Bronzer,Daily,88.52,1.3,4147,50ml,Dry,Female,Jar,Salicylic Acid,FALSE,South Korea,13797
Divine Exfoliator,Sisley,Exfoliator,Daily,39.72,1.3,650,30ml,Oily,Female,Jar,Glycerin,TRUE,Australia,13798
Perfect CC Cream,Bourjois,Blush,Weekly,96.53,1.3,8305,200ml,Dry,Female,Stick,Aloe Vera,FALSE,UK,13799
Ultra Eye Shadow,Clinique,Lip Gloss,Daily,134.76,1.3,3523,250ml,Oily,Unisex,Spray,Salicylic Acid,FALSE,Germany,13800
Ultra Moisturizer,Patrick Ta,Lip Liner,Occasional,45.48,1.3,3178,250ml,Sensitive,Female,Spray,Retinol,FALSE,Italy,13801
Divine Face Mask,Yves Saint Laurent,Setting Spray,Weekly,112.07,1.3,4401,50ml,Dry,Unisex,Compact,Glycerin,TRUE,South Korea,13802
Magic Blush,Morphe,Lip Liner,Weekly,115.1,1.3,2410,150ml,Normal,Female,Jar,Hyaluronic Acid,FALSE,USA,13803
Ultra Setting Spray,KVD Beauty,Face Mask,Weekly,84.71,1.3,2353,100ml,Normal,Female,Compact,Shea Butter,FALSE,USA,13804
Super Mascara,Huda Beauty,Makeup Remover,Occasional,34.84,1.3,7000,100ml,Normal,Unisex,Compact,Aloe Vera,FALSE,Italy,13805
Magic Face Mask,Sisley,Mascara,Daily,148.33,1.3,2890,150ml,Combination,Unisex,Spray,Shea Butter,TRUE,South Korea,13806
Perfect Mascara,Patrick Ta,Highlighter,Daily,105.97,1.3,5236,30ml,Oily,Unisex,Bottle,Hyaluronic Acid,FALSE,Australia,13807
Perfect Lip Gloss,Kiehl’s,CC Cream,Occasional,64.67,1.3,8987,100ml,Dry,Female,Jar,Salicylic Acid,TRUE,USA,13808
Divine Contour,Anastasia Beverly Hills,Serum,Occasional,18.23,1.3,7160,150ml,Sensitive,Unisex,Compact,Shea Butter,TRUE,South Korea,13809
Ultra Exfoliator,Yves Saint Laurent,Mascara,Weekly,21.55,1.3,3722,100ml,Oily,Unisex,Tube,Hyaluronic Acid,TRUE,Italy,13810
Perfect Eye Shadow,Shiseido,Exfoliator,Monthly,48.01,1.3,828,100ml,Sensitive,Male,Spray,Salicylic Acid,FALSE,France,13811
Super Primer,Make Up For Ever,Concealer,Weekly,109.72,1.3,93,30ml,Sensitive,Female,Jar,Glycerin,FALSE,Italy,13812
Perfect BB Cream,Kiehl’s,Exfoliator,Daily,139.8,1.3,8238,200ml,Combination,Male,Stick,Vitamin C,TRUE,UK,13813
Perfect Lip Liner,Natasha Denona,Face Oil,Occasional,11.51,1.3,9245,100ml,Combination,Unisex,Compact,Hyaluronic Acid,FALSE,Japan,13814
Divine Face Mask,Glossier,Face Oil,Occasional,97.98,1.3,8075,30ml,Normal,Female,Stick,Aloe Vera,TRUE,USA,13815
Magic BB Cream,Make Up For Ever,Lip Gloss,Monthly,102.07,1.3,9242,250ml,Combination,Unisex,Stick,Vitamin C,FALSE,Japan,13816
Ultra Lip Gloss,Clinique,Face Oil,Daily,144.84,1.3,3170,100ml,Normal,Female,Tube,Hyaluronic Acid,TRUE,France,13817
Super Lip Gloss,Make Up For Ever,Contour,Weekly,34.99,1.3,1141,200ml,Combination,Male,Spray,Shea Butter,TRUE,France,13818
Perfect Bronzer,Yves Saint Laurent,Eye Shadow,Monthly,48.82,1.3,6291,100ml,Combination,Female,Bottle,Shea Butter,TRUE,USA,13819
Super Lip Gloss,Glossier,Eyeliner,Weekly,36.21,1.3,2406,200ml,Normal,Unisex,Stick,Glycerin,TRUE,Australia,13820
Perfect Exfoliator,Drunk Elephant,Serum,Occasional,135.93,1.3,8469,250ml,Dry,Female,Jar,Retinol,TRUE,South Korea,13821
Super Exfoliator,Glossier,Concealer,Weekly,85.22,1.3,2629,250ml,Combination,Unisex,Stick,Retinol,TRUE,South Korea,13822
Ultra Contour,Fenty Beauty,Eyeliner,Daily,24.69,1.3,9514,100ml,Combination,Female,Spray,Salicylic Acid,FALSE,UK,13823
Ultra Bronzer,Patrick Ta,Bronzer,Weekly,41.23,1.3,6308,100ml,Normal,Male,Bottle,Aloe Vera,TRUE,South Korea,13824
Ultra Makeup Remover,IT Cosmetics,Setting Spray,Monthly,116.99,1.3,6956,200ml,Oily,Female,Bottle,Glycerin,TRUE,Japan,13825
Perfect Blush,RMS Beauty,Makeup Remover,Monthly,50.85,1.3,4790,50ml,Dry,Unisex,Spray,Salicylic Acid,TRUE,UK,13826
Perfect Concealer,RMS Beauty,Highlighter,Weekly,35.35,1.3,3663,200ml,Oily,Male,Spray,Hyaluronic Acid,TRUE,USA,13827
Ultra CC Cream,Fenty Beauty,Cleanser,Occasional,62.23,1.3,8171,150ml,Normal,Female,Stick,Shea Butter,TRUE,USA,13828
Divine Moisturizer,IT Cosmetics,Powder,Occasional,14.69,1.3,5467,200ml,Dry,Male,Bottle,Salicylic Acid,FALSE,USA,13829
Magic Makeup Remover,Yves Saint Laurent,BB Cream,Occasional,72.34,1.3,5865,200ml,Normal,Male,Compact,Aloe Vera,TRUE,USA,13830
Ultra Cleanser,Bourjois,Highlighter,Occasional,32.5,1.3,1358,250ml,Dry,Unisex,Tube,Aloe Vera,TRUE,USA,13831
Super Foundation,Farsali,CC Cream,Daily,73.23,1.3,7912,150ml,Sensitive,Female,Stick,Vitamin C,FALSE,USA,13832
Super Concealer,Becca,Moisturizer,Occasional,23.57,1.3,8965,50ml,Normal,Unisex,Jar,Retinol,FALSE,USA,13833
Divine Powder,Clinique,Lip Gloss,Weekly,58.11,1.3,6524,250ml,Oily,Unisex,Stick,Vitamin C,FALSE,Italy,13834
Super Moisturizer,E.l.f.,Eye Shadow,Daily,102.08,1.3,9912,200ml,Oily,Unisex,Bottle,Vitamin C,FALSE,Italy,13835
Magic Bronzer,Juvia’s Place,Eyeliner,Weekly,87.56,1.3,7840,250ml,Sensitive,Male,Tube,Hyaluronic Acid,TRUE,Italy,13836
Super Eye Shadow,NARS,CC Cream,Monthly,149.92,1.3,6539,150ml,Oily,Female,Bottle,Glycerin,TRUE,Australia,13837
Perfect Serum,Yves Saint Laurent,Eyeliner,Weekly,132.67,1.3,4869,200ml,Dry,Female,Stick,Retinol,FALSE,Italy,13838
Perfect Lip Liner,KVD Beauty,Setting Spray,Daily,142.9,1.3,4302,250ml,Combination,Male,Compact,Retinol,FALSE,France,13839
Divine Concealer,Patrick Ta,Concealer,Daily,78.65,1.3,1882,150ml,Normal,Male,Spray,Retinol,TRUE,Japan,13840
Ultra Contour,Tatcha,Powder,Daily,139.11,1.3,8415,150ml,Oily,Male,Compact,Shea Butter,TRUE,Germany,13841
Divine Setting Spray,Urban Decay,Concealer,Weekly,39.35,1.3,8263,100ml,Normal,Female,Stick,Shea Butter,FALSE,USA,13842
Divine Lipstick,Natasha Denona,Setting Spray,Daily,100.12,1.3,8029,30ml,Dry,Female,Stick,Retinol,FALSE,Japan,13843
Super Makeup Remover,Bite Beauty,Face Mask,Monthly,86.05,1.3,3001,100ml,Combination,Female,Jar,Hyaluronic Acid,TRUE,UK,13844
Ultra Highlighter,IT Cosmetics,Contour,Monthly,120.36,1.3,7545,200ml,Normal,Female,Bottle,Glycerin,FALSE,Australia,13845
Magic Blush,KVD Beauty,Blush,Monthly,131.67,1.3,6486,150ml,Normal,Unisex,Jar,Aloe Vera,FALSE,UK,13846
Super Powder,Bobby Brown,Bronzer,Monthly,53.28,1.3,128,150ml,Sensitive,Female,Tube,Vitamin C,FALSE,France,13847
Divine Bronzer,Ilia Beauty,Powder,Weekly,14.59,1.3,1631,30ml,Combination,Male,Compact,Shea Butter,TRUE,Japan,13848
Magic BB Cream,Anastasia Beverly Hills,Lip Gloss,Occasional,117.82,1.3,7610,30ml,Oily,Female,Stick,Aloe Vera,FALSE,Japan,13849
Magic Concealer,Bobby Brown,Concealer,Weekly,15.36,1.3,3010,30ml,Oily,Unisex,Spray,Aloe Vera,TRUE,UK,13850
Magic Exfoliator,Tarte,Cleanser,Daily,117.3,1.3,3365,50ml,Combination,Unisex,Jar,Salicylic Acid,TRUE,Australia,13851
Perfect Exfoliator,Anastasia Beverly Hills,Moisturizer,Monthly,119.56,1.3,413,200ml,Dry,Unisex,Jar,Glycerin,TRUE,France,13852
Divine Eye Shadow,Tarte,Mascara,Weekly,89.79,1.3,3501,250ml,Normal,Female,Compact,Retinol,FALSE,France,13853
Perfect BB Cream,Fenty Beauty,Face Oil,Weekly,85.6,1.3,4346,200ml,Oily,Unisex,Jar,Vitamin C,TRUE,Australia,13854
Ultra Moisturizer,Glossier,Primer,Occasional,63.45,1.3,710,30ml,Dry,Female,Stick,Glycerin,FALSE,South Korea,13855
Divine Makeup Remover,E.l.f.,Serum,Daily,12.26,1.3,7179,150ml,Normal,Male,Jar,Glycerin,FALSE,Australia,13856
Divine Face Oil,Ilia Beauty,Moisturizer,Occasional,53.89,1.3,6273,50ml,Sensitive,Female,Stick,Shea Butter,FALSE,UK,13857
Magic Highlighter,Charlotte Tilbury,Concealer,Weekly,25.34,1.3,3017,250ml,Combination,Female,Bottle,Salicylic Acid,FALSE,Italy,13858
Magic Concealer,Natasha Denona,Blush,Daily,82.94,1.3,341,100ml,Combination,Male,Spray,Vitamin C,TRUE,South Korea,13859
Ultra Blush,Urban Decay,Face Mask,Occasional,52.84,1.3,9085,150ml,Oily,Male,Tube,Salicylic Acid,FALSE,USA,13860
Divine Exfoliator,Tarte,Powder,Daily,95.49,1.3,4135,50ml,Dry,Female,Bottle,Shea Butter,TRUE,France,13861
Perfect Serum,IT Cosmetics,Concealer,Daily,23.66,1.3,698,30ml,Combination,Male,Spray,Hyaluronic Acid,TRUE,Japan,13862
Perfect Primer,Farsali,Powder,Occasional,61.3,1.3,4926,100ml,Normal,Female,Bottle,Retinol,TRUE,Germany,13863
Perfect Concealer,Charlotte Tilbury,Mascara,Occasional,37.85,1.3,7659,150ml,Sensitive,Female,Jar,Glycerin,FALSE,UK,13864
Super Face Mask,Yves Saint Laurent,Face Mask,Weekly,113.29,1.3,9933,50ml,Normal,Male,Jar,Hyaluronic Acid,TRUE,Italy,13865
Super Eye Shadow,Kylie Cosmetics,Mascara,Daily,121.47,1.3,1553,50ml,Dry,Male,Bottle,Aloe Vera,FALSE,South Korea,13866
Ultra Contour,Juvia’s Place,Cleanser,Weekly,146.11,1.3,9382,30ml,Dry,Unisex,Bottle,Hyaluronic Acid,TRUE,Germany,13867
Perfect Concealer,Make Up For Ever,Serum,Daily,37.92,1.3,8956,100ml,Normal,Unisex,Tube,Aloe Vera,TRUE,USA,13868
Super Serum,Perricone MD,Bronzer,Monthly,125.78,1.3,1049,50ml,Normal,Female,Stick,Aloe Vera,FALSE,Japan,13869
Divine Moisturizer,Huda Beauty,Moisturizer,Weekly,11.87,1.3,9554,150ml,Dry,Unisex,Spray,Shea Butter,FALSE,Germany,13870
Super Highlighter,NARS,Lip Gloss,Occasional,50.58,1.3,8287,200ml,Sensitive,Unisex,Stick,Salicylic Acid,FALSE,USA,13871
Ultra Contour,Fenty Beauty,Serum,Weekly,110.59,1.3,6781,250ml,Combination,Male,Bottle,Aloe Vera,FALSE,USA,13872
Magic Blush,Hourglass,Moisturizer,Daily,149.93,1.3,6228,200ml,Oily,Male,Tube,Vitamin C,TRUE,South Korea,13873
Ultra Foundation,Natasha Denona,Blush,Weekly,51.41,1.3,6004,150ml,Sensitive,Female,Tube,Retinol,FALSE,Australia,13874
Divine Bronzer,E.l.f.,Foundation,Daily,54.73,1.3,4101,100ml,Combination,Male,Bottle,Aloe Vera,FALSE,Germany,13875
Divine Powder,Tatcha,Exfoliator,Occasional,138.26,1.3,2904,100ml,Combination,Male,Spray,Glycerin,TRUE,USA,13876
Perfect Highlighter,NARS,Setting Spray,Monthly,52.83,1.3,7380,150ml,Dry,Unisex,Spray,Vitamin C,TRUE,UK,13877
Magic Contour,Bobby Brown,Contour,Weekly,91.84,1.3,9561,250ml,Combination,Unisex,Compact,Aloe Vera,TRUE,Italy,13878
Divine Bronzer,Milk Makeup,Lip Gloss,Daily,120.81,1.3,1841,50ml,Oily,Unisex,Stick,Glycerin,FALSE,South Korea,13879
Ultra Face Oil,Fenty Beauty,Face Oil,Weekly,117.54,1.3,6614,50ml,Oily,Female,Spray,Aloe Vera,TRUE,Italy,13880
Divine Foundation,Laura Mercier,Cleanser,Daily,64.91,1.3,2664,250ml,Normal,Female,Bottle,Vitamin C,FALSE,UK,13881
Perfect Primer,ColourPop,Blush,Daily,137.32,1.3,4404,200ml,Normal,Male,Tube,Aloe Vera,TRUE,South Korea,13882
Magic Cleanser,Make Up For Ever,Foundation,Weekly,116.8,1.3,9550,250ml,Sensitive,Female,Spray,Retinol,FALSE,France,13883
Divine Foundation,Clinique,Cleanser,Occasional,57.41,1.3,8965,100ml,Combination,Female,Stick,Glycerin,FALSE,Italy,13884
Divine Bronzer,Bobby Brown,Contour,Monthly,95.72,1.3,6770,30ml,Sensitive,Female,Tube,Salicylic Acid,FALSE,France,13885
Perfect Concealer,Yves Saint Laurent,Cleanser,Weekly,22.94,1.3,2556,250ml,Combination,Female,Compact,Vitamin C,TRUE,UK,13886
Divine Highlighter,Farsali,BB Cream,Occasional,129.58,1.3,9637,30ml,Normal,Male,Spray,Vitamin C,FALSE,South Korea,13887
